PassengerId,Name,Sex,Age,Pclass,SibSp,Parch,Fare,Embarked,Cabin,Ticket,Survived
361,Passenger_000361,female,34.6,3,0,0,9.65,Q,G,TKT-583051,0
362,Passenger_000362,male,44.9,3,0,0,7.72,S,,TKT-492476,0
363,Passenger_000363,male,35.7,3,0,0,5.21,S,,TKT-373204,1
364,Passenger_000364,male,31.3,1,0,1,125.04,S,D,TKT-747627,1
365,Passenger_000365,female,20.7,3,1,0,11.99,S,E,TKT-710286,1
366,Passenger_000366,male,40.6,3,0,1,5.35,Q,G,TKT-342304,0
367,Passenger_000367,female,5.1,1,0,0,47.7,S,,TKT-322730,0
368,Passenger_000368,female,37.0,3,1,2,20.64,Q,G,TKT-617513,0
369,Passenger_000369,male,38.4,3,0,0,7.16,S,,TKT-398445,0
370,Passenger_000370,female,22.7,2,0,0,26.06,S,F,TKT-836284,1
371,Passenger_000371,female,19.3,3,1,0,21.91,Q,,TKT-124915,1
372,Passenger_000372,male,18.6,3,0,3,10.77,C,F,TKT-345286,1
373,Passenger_000373,male,60.3,3,0,1,10.94,S,G,TKT-785964,1
374,Passenger_000374,male,14.0,1,1,0,48.87,S,C,TKT-475251,1
375,Passenger_000375,male,22.5,3,3,0,12.34,S,F,TKT-927284,0
376,Passenger_000376,male,19.9,1,0,0,37.44,N,C,TKT-997239,0
377,Passenger_000377,female,38.0,3,0,0,6.74,C,E,TKT-771760,1
378,Passenger_000378,male,32.7,3,0,0,5.01,C,F,TKT-171612,0
379,Passenger_000379,male,33.8,3,0,0,16.65,S,E,TKT-702134,0
380,Passenger_000380,female,31.0,3,0,0,4.15,S,F,TKT-898122,0
381,Passenger_000381,male,23.3,1,1,2,118.49,S,,TKT-540548,1
382,Passenger_000382,female,50.2,2,0,0,27.79,C,F,TKT-239756,0
383,Passenger_000383,female,52.9,1,0,0,70.31,Q,C,TKT-967574,1
384,Passenger_000384,male,60.1,3,0,1,20.46,S,G,TKT-554738,0
385,Passenger_000385,male,22.7,2,0,0,38.66,S,E,TKT-193760,0
386,Passenger_000386,female,23.8,3,0,0,9.5,S,,TKT-117898,1
387,Passenger_000387,female,17.1,1,0,0,72.42,S,C,TKT-379470,1
388,Passenger_000388,female,33.8,3,0,1,12.86,Q,G,TKT-407489,1
389,Passenger_000389,male,36.4,2,0,0,21.88,S,F,TKT-641694,0
390,Passenger_000390,female,11.4,3,0,0,27.6,S,,TKT-850288,0
391,Passenger_000391,male,29.9,2,0,0,13.26,C,F,TKT-612552,0
392,Passenger_000392,male,43.0,2,0,0,68.04,S,D,TKT-241047,1
393,Passenger_000393,male,45.9,2,0,0,26.35,S,F,TKT-456242,0
394,Passenger_000394,female,22.7,3,1,0,10.68,S,G,TKT-961700,1
395,Passenger_000395,male,23.5,3,0,4,22.67,S,G,TKT-830358,0
396,Passenger_000396,male,34.7,3,2,0,15.38,C,F,TKT-998830,0
397,Passenger_000397,female,22.6,1,1,0,82.27,C,A,TKT-280274,1
398,Passenger_000398,male,47.5,3,1,0,25.41,C,F,TKT-497948,1
399,Passenger_000399,male,42.8,1,1,0,112.08,Q,,TKT-612524,0
400,Passenger_000400,male,52.1,3,0,0,13.17,S,G,TKT-541983,0
401,Passenger_000401,male,16.3,1,0,0,104.72,S,,TKT-329896,1
402,Passenger_000402,female,21.3,3,0,0,9.06,S,,TKT-473692,0
403,Passenger_000403,female,31.3,3,3,0,11.64,S,F,TKT-378790,0
404,Passenger_000404,male,8.5,3,0,0,24.49,S,E,TKT-881774,1
405,Passenger_000405,female,39.5,3,0,1,15.82,Q,,TKT-243335,1
406,Passenger_000406,female,34.9,3,0,0,29.84,Q,F,TKT-366992,1
407,Passenger_000407,male,52.7,3,0,2,15.12,S,G,TKT-651093,0
408,Passenger_000408,female,42.6,3,0,0,8.55,S,,TKT-953342,0
409,Passenger_000409,male,42.7,3,1,0,7.19,S,E,TKT-152284,1
410,Passenger_000410,female,30.8,3,0,0,19.2,S,,TKT-620882,1
411,Passenger_000411,female,37.9,3,2,3,24.0,S,F,TKT-774607,1
412,Passenger_000412,female,56.4,3,0,0,19.75,S,,TKT-438195,1
413,Passenger_000413,male,34.1,1,0,0,139.76,C,A,TKT-170854,0
414,Passenger_000414,female,24.0,3,0,0,19.15,S,E,TKT-529805,0
415,Passenger_000415,male,35.6,3,0,0,16.91,S,G,TKT-941042,1
416,Passenger_000416,male,43.5,1,0,1,73.59,S,B,TKT-899775,0
417,Passenger_000417,male,44.5,3,1,0,7.94,S,,TKT-828971,0
418,Passenger_000418,female,41.0,3,2,1,15.48,S,E,TKT-915172,1
419,Passenger_000419,male,37.8,3,2,1,17.46,S,,TKT-502877,1
420,Passenger_000420,female,33.3,2,0,0,44.35,S,F,TKT-962603,1
421,Passenger_000421,female,,3,1,0,10.95,Q,F,TKT-860766,0
422,Passenger_000422,male,26.7,1,2,0,78.26,S,B,TKT-119587,0
423,Passenger_000423,male,27.2,3,0,0,7.76,C,F,TKT-394417,1
424,Passenger_000424,male,27.2,3,0,0,20.41,S,G,TKT-173481,1
425,Passenger_000425,male,39.3,3,0,0,6.84,S,F,TKT-860742,0
426,Passenger_000426,female,19.6,3,0,0,8.95,S,,TKT-618552,1
427,Passenger_000427,male,32.1,2,0,0,46.32,S,D,TKT-431692,0
428,Passenger_000428,female,17.9,1,0,2,106.25,S,,TKT-624203,1
429,Passenger_000429,male,37.5,3,1,1,9.6,S,,TKT-359544,0
430,Passenger_000430,female,6.3,2,0,0,32.59,S,E,TKT-188125,1
431,Passenger_000431,female,23.3,2,0,0,20.46,Q,F,TKT-381594,1
432,Passenger_000432,female,38.4,3,0,0,14.78,Q,G,TKT-238384,1
433,Passenger_000433,female,46.3,3,0,0,7.04,S,,TKT-356078,0
434,Passenger_000434,female,33.9,2,2,0,19.81,S,D,TKT-464006,0
435,Passenger_000435,male,,3,0,0,8.45,Q,,TKT-977528,0
436,Passenger_000436,male,18.2,1,1,1,186.04,S,D,TKT-261166,0
437,Passenger_000437,male,40.1,3,2,3,21.54,S,F,TKT-393815,0
438,Passenger_000438,male,32.3,1,0,0,69.34,S,,TKT-860691,0
439,Passenger_000439,female,47.4,3,2,1,14.71,Q,G,TKT-347790,1
440,Passenger_000440,male,,3,0,0,5.55,S,E,TKT-298909,0
441,Passenger_000441,female,35.6,3,0,0,20.37,S,G,TKT-218418,1
442,Passenger_000442,male,22.8,3,3,0,23.32,S,,TKT-122482,0
443,Passenger_000443,female,48.2,3,1,0,10.64,S,,TKT-415567,0
444,Passenger_000444,male,18.1,3,0,0,22.71,S,,TKT-213083,1
445,Passenger_000445,male,24.1,1,1,0,84.16,S,C,TKT-316450,0
446,Passenger_000446,female,32.9,3,0,0,5.79,S,,TKT-847948,0
447,Passenger_000447,female,31.2,3,4,1,24.21,S,F,TKT-754360,1
448,Passenger_000448,male,38.3,3,0,0,6.61,S,,TKT-856576,0
449,Passenger_000449,male,38.7,3,0,0,12.02,S,F,TKT-335020,0
450,Passenger_000450,male,27.4,1,0,2,86.2,S,A,TKT-293219,1
451,Passenger_000451,male,27.7,3,1,0,18.07,S,F,TKT-335195,0
452,Passenger_000452,female,16.9,3,2,0,14.79,S,F,TKT-327498,1
453,Passenger_000453,female,54.9,3,0,1,9.94,S,E,TKT-304059,0
454,Passenger_000454,male,25.0,2,0,0,19.91,C,E,TKT-359047,0
455,Passenger_000455,male,21.1,1,0,0,90.76,S,D,TKT-546990,0
456,Passenger_000456,male,16.4,1,0,0,69.16,S,D,TKT-914721,0
457,Passenger_000457,female,9.0,1,2,0,78.52,S,D,TKT-593840,1
458,Passenger_000458,male,40.7,2,0,0,32.92,S,,TKT-267134,1
459,Passenger_000459,female,,3,0,0,6.0,S,,TKT-229657,1
460,Passenger_000460,male,33.5,3,0,2,19.68,S,E,TKT-730276,0
461,Passenger_000461,male,36.9,1,3,0,50.24,S,D,TKT-536404,0
462,Passenger_000462,male,32.6,3,0,0,14.81,S,G,TKT-722294,0
463,Passenger_000463,female,27.2,3,0,0,13.16,S,G,TKT-327897,1
464,Passenger_000464,male,23.3,2,0,0,29.7,Q,E,TKT-105679,0
465,Passenger_000465,male,,3,0,0,15.39,C,G,TKT-796896,0
466,Passenger_000466,female,17.9,1,0,1,112.87,S,,TKT-969185,1
467,Passenger_000467,male,45.1,2,0,4,37.61,C,,TKT-134773,0
468,Passenger_000468,female,30.5,2,0,0,29.4,C,D,TKT-584087,0
469,Passenger_000469,male,20.9,3,0,0,13.37,S,F,TKT-742342,1
470,Passenger_000470,male,27.1,3,5,1,35.5,S,,TKT-701980,1
471,Passenger_000471,male,29.3,3,0,0,5.88,C,G,TKT-247261,0
472,Passenger_000472,male,41.2,3,1,0,9.02,C,E,TKT-775542,0
473,Passenger_000473,male,37.9,3,0,0,6.29,S,F,TKT-192086,0
474,Passenger_000474,male,17.2,3,0,0,6.19,S,E,TKT-207217,0
475,Passenger_000475,male,35.8,1,0,0,40.15,S,A,TKT-895711,0
476,Passenger_000476,male,34.8,3,1,0,14.82,S,,TKT-560839,0
477,Passenger_000477,male,,2,0,0,21.91,S,F,TKT-367686,0
478,Passenger_000478,male,,3,0,3,14.66,S,E,TKT-130940,1
479,Passenger_000479,male,32.8,3,0,0,9.3,S,G,TKT-834260,0
480,Passenger_000480,male,55.9,3,0,0,16.74,C,G,TKT-311251,0
481,Passenger_000481,male,43.4,3,0,0,19.98,S,G,TKT-180668,0
482,Passenger_000482,male,,3,0,0,6.39,S,F,TKT-646448,0
483,Passenger_000483,male,62.0,3,1,0,7.1,Q,,TKT-743628,0
484,Passenger_000484,male,36.7,2,2,0,29.9,Q,,TKT-667836,0
485,Passenger_000485,male,33.6,3,2,0,25.82,S,G,TKT-883510,0
486,Passenger_000486,male,29.7,3,0,0,5.25,C,G,TKT-680089,0
487,Passenger_000487,male,48.2,3,0,1,13.86,S,G,TKT-635304,0
488,Passenger_000488,male,35.3,3,0,0,16.44,S,F,TKT-183570,0
489,Passenger_000489,male,41.3,1,0,0,23.74,C,,TKT-757526,0
490,Passenger_000490,male,19.7,1,0,2,108.07,S,D,TKT-455417,0
491,Passenger_000491,female,43.7,1,0,0,115.67,Q,C,TKT-441844,1
492,Passenger_000492,male,34.4,3,0,0,10.34,S,G,TKT-627928,1
493,Passenger_000493,female,3.6,1,0,0,107.66,S,D,TKT-448653,0
494,Passenger_000494,male,35.0,3,0,0,14.05,S,E,TKT-503859,1
495,Passenger_000495,female,4.4,3,0,0,12.82,S,G,TKT-405541,1
496,Passenger_000496,male,32.8,1,0,2,59.75,S,,TKT-372235,1
497,Passenger_000497,male,39.6,1,0,0,31.92,S,,TKT-430009,1
498,Passenger_000498,male,28.6,3,0,0,12.02,S,,TKT-784047,0
499,Passenger_000499,male,30.4,3,0,0,17.46,Q,E,TKT-642650,0
500,Passenger_000500,male,28.3,3,0,0,9.09,S,F,TKT-696505,0
501,Passenger_000501,female,18.9,2,3,0,22.32,C,,TKT-839057,1
502,Passenger_000502,female,50.9,3,0,0,15.91,S,E,TKT-454160,1
503,Passenger_000503,female,29.0,2,0,0,26.54,C,,TKT-931917,0
504,Passenger_000504,male,,3,1,1,13.5,S,F,TKT-176659,0
505,Passenger_000505,male,40.2,2,0,0,45.66,S,E,TKT-232784,1
506,Passenger_000506,female,14.7,3,1,0,18.42,S,G,TKT-395811,0
507,Passenger_000507,male,37.7,3,0,0,21.75,S,,TKT-494099,0
508,Passenger_000508,female,29.3,2,0,0,22.21,Q,,TKT-757930,1
509,Passenger_000509,male,32.0,3,0,0,13.98,S,G,TKT-272370,1
510,Passenger_000510,male,27.6,3,0,0,19.64,C,E,TKT-541539,0
511,Passenger_000511,male,43.7,3,1,0,5.03,S,F,TKT-383374,1
512,Passenger_000512,female,15.6,3,0,0,10.06,S,E,TKT-103392,1
513,Passenger_000513,male,26.0,1,0,0,62.69,S,C,TKT-122428,0
514,Passenger_000514,male,46.4,3,1,0,11.85,C,F,TKT-530049,0
515,Passenger_000515,male,,3,4,0,13.7,C,G,TKT-767233,1
516,Passenger_000516,male,48.3,3,1,0,15.69,C,,TKT-742793,0
517,Passenger_000517,male,12.2,1,3,0,97.03,Q,D,TKT-343014,0
518,Passenger_000518,female,23.2,3,0,1,13.4,S,,TKT-309015,1
519,Passenger_000519,male,26.3,3,0,0,12.38,S,F,TKT-193670,1
520,Passenger_000520,female,38.8,3,2,0,17.26,S,G,TKT-788359,1
521,Passenger_000521,female,4.9,3,0,0,4.74,C,G,TKT-245248,1
522,Passenger_000522,male,8.2,2,0,0,23.5,S,E,TKT-937173,0
523,Passenger_000523,male,48.0,3,0,1,14.49,S,F,TKT-270077,0
524,Passenger_000524,male,16.1,1,1,0,40.98,C,,TKT-608118,1
525,Passenger_000525,male,13.2,2,2,1,63.21,C,F,TKT-663766,0
526,Passenger_000526,male,27.6,3,3,0,16.27,S,,TKT-833206,0
527,Passenger_000527,female,,3,1,0,15.06,S,G,TKT-784464,1
528,Passenger_000528,female,3.0,1,0,0,91.06,S,,TKT-127514,0
529,Passenger_000529,female,43.9,1,1,1,116.45,C,,TKT-235089,0
530,Passenger_000530,male,53.9,3,3,0,17.72,S,,TKT-179662,0
531,Passenger_000531,female,38.1,2,0,1,32.88,S,F,TKT-398684,1
532,Passenger_000532,female,46.4,3,1,1,16.82,S,G,TKT-506662,1
533,Passenger_000533,male,23.0,3,2,2,13.07,S,G,TKT-602493,0
534,Passenger_000534,male,55.7,3,0,4,17.56,S,F,TKT-179842,0
535,Passenger_000535,male,13.8,3,2,0,16.87,S,G,TKT-765595,0
536,Passenger_000536,male,11.9,1,4,1,51.43,S,D,TKT-177616,1
537,Passenger_000537,male,58.2,1,0,1,128.68,S,B,TKT-518922,1
538,Passenger_000538,male,33.2,1,1,0,108.68,S,C,TKT-215747,1
539,Passenger_000539,male,49.6,3,1,0,17.79,S,,TKT-121448,0
540,Passenger_000540,female,53.5,3,0,0,9.32,S,G,TKT-506509,1
541,Passenger_000541,female,31.0,2,0,0,13.45,Q,E,TKT-923271,0
542,Passenger_000542,male,13.2,3,2,0,20.12,S,G,TKT-909744,0
543,Passenger_000543,female,38.2,3,0,0,12.32,S,E,TKT-791629,0
544,Passenger_000544,female,35.9,2,0,0,21.92,S,,TKT-140234,0
545,Passenger_000545,male,38.8,3,0,0,5.94,S,,TKT-724738,0
546,Passenger_000546,male,22.3,1,0,0,115.16,S,B,TKT-515482,1
547,Passenger_000547,male,32.0,3,0,0,9.97,C,,TKT-639195,1
548,Passenger_000548,male,18.9,3,0,2,14.61,S,F,TKT-325390,0
549,Passenger_000549,female,36.3,3,1,0,13.35,S,E,TKT-716004,1
550,Passenger_000550,male,28.3,1,0,0,105.38,S,A,TKT-851892,0
551,Passenger_000551,male,47.6,2,0,1,21.03,S,F,TKT-327876,0
552,Passenger_000552,male,9.2,3,0,1,11.6,S,,TKT-192175,0
553,Passenger_000553,male,16.1,2,0,0,37.33,S,,TKT-481971,1
554,Passenger_000554,female,41.2,1,0,0,72.35,C,,TKT-567574,1
555,Passenger_000555,male,,2,0,1,33.83,S,F,TKT-832946,0
556,Passenger_000556,male,35.1,3,3,0,10.15,C,,TKT-563795,1
557,Passenger_000557,male,53.3,3,2,0,14.43,C,F,TKT-213859,0
558,Passenger_000558,male,,3,0,1,6.09,C,G,TKT-859723,0
559,Passenger_000559,male,48.7,3,1,0,15.85,S,F,TKT-122029,0
560,Passenger_000560,male,33.4,3,1,1,14.52,Q,E,TKT-841277,0
561,Passenger_000561,male,40.1,1,0,0,162.44,S,D,TKT-547937,1
562,Passenger_000562,male,54.1,2,0,4,43.54,S,,TKT-534142,0
563,Passenger_000563,female,23.4,2,0,0,61.54,S,,TKT-171472,0
564,Passenger_000564,male,25.1,2,0,0,13.55,C,F,TKT-151358,0
565,Passenger_000565,male,,2,1,0,26.73,Q,D,TKT-260651,0
566,Passenger_000566,female,34.4,3,2,0,15.91,S,,TKT-525544,1
567,Passenger_000567,female,,2,0,0,28.46,S,E,TKT-984015,0
568,Passenger_000568,male,29.1,2,0,0,21.92,S,D,TKT-432093,1
569,Passenger_000569,male,54.7,3,3,0,12.07,S,E,TKT-586991,0
570,Passenger_000570,male,43.4,3,0,0,12.99,S,,TKT-588468,1
571,Passenger_000571,male,29.2,1,0,0,94.87,S,D,TKT-433577,0
572,Passenger_000572,female,28.6,3,0,0,12.79,S,,TKT-924048,1
573,Passenger_000573,male,29.7,3,0,0,4.75,S,,TKT-352414,0
574,Passenger_000574,female,27.6,1,0,0,107.41,S,,TKT-135684,0
575,Passenger_000575,female,3.0,3,0,2,16.63,S,F,TKT-164422,1
576,Passenger_000576,male,30.4,1,0,0,216.86,S,A,TKT-400755,1
577,Passenger_000577,female,51.8,2,0,0,33.54,S,E,TKT-505775,0
578,Passenger_000578,male,38.6,3,3,0,20.53,C,E,TKT-114174,0
579,Passenger_000579,female,51.3,3,2,0,28.71,Q,,TKT-736758,1
580,Passenger_000580,male,38.5,3,0,0,11.69,Q,F,TKT-119046,0
581,Passenger_000581,male,14.5,3,1,0,18.19,S,F,TKT-907960,0
582,Passenger_000582,male,33.4,3,0,1,32.53,S,,TKT-306950,0
583,Passenger_000583,male,34.2,1,3,1,99.78,S,D,TKT-379068,0
584,Passenger_000584,male,37.1,2,0,1,26.41,C,D,TKT-323586,1
585,Passenger_000585,female,13.1,3,0,0,20.01,S,F,TKT-679894,1
586,Passenger_000586,male,34.1,3,0,2,9.0,S,G,TKT-496924,1
587,Passenger_000587,male,38.1,3,0,0,16.34,C,G,TKT-491603,0
588,Passenger_000588,male,33.7,2,0,0,49.27,S,F,TKT-671592,0
589,Passenger_000589,male,46.1,3,0,0,5.89,S,E,TKT-465819,0
590,Passenger_000590,male,,3,2,0,7.02,S,G,TKT-145145,1
591,Passenger_000591,female,29.2,3,0,0,15.94,S,E,TKT-129168,1
592,Passenger_000592,male,42.4,3,0,0,7.87,C,G,TKT-181502,0
593,Passenger_000593,male,26.0,3,0,1,12.19,C,,TKT-625111,1
594,Passenger_000594,male,29.0,3,2,0,18.15,Q,,TKT-585204,1
595,Passenger_000595,male,49.2,3,0,0,8.4,Q,,TKT-466915,0
596,Passenger_000596,male,31.8,3,0,3,24.82,S,F,TKT-386077,0
597,Passenger_000597,female,18.9,1,0,0,130.73,C,B,TKT-443286,1
598,Passenger_000598,male,41.4,2,0,1,20.73,S,E,TKT-229145,0
599,Passenger_000599,female,43.7,1,0,0,73.13,S,A,TKT-866001,1
600,Passenger_000600,male,42.4,2,0,0,20.65,C,F,TKT-439242,0
601,Passenger_000601,male,33.7,3,1,0,7.21,S,F,TKT-587122,1
602,Passenger_000602,female,32.7,2,0,0,17.36,S,F,TKT-839502,1
603,Passenger_000603,female,21.5,3,3,0,18.13,S,F,TKT-551929,0
604,Passenger_000604,female,18.5,1,0,0,79.82,S,A,TKT-168822,1
605,Passenger_000605,female,13.0,3,3,0,17.24,S,G,TKT-716880,1
606,Passenger_000606,female,29.4,3,0,1,14.42,S,E,TKT-245677,0
607,Passenger_000607,female,21.2,3,0,0,17.25,S,,TKT-632267,1
608,Passenger_000608,male,28.5,3,0,0,9.9,S,E,TKT-311889,0
609,Passenger_000609,female,,2,0,0,25.93,S,F,TKT-195606,1
610,Passenger_000610,male,32.9,3,0,1,7.53,C,,TKT-292351,0
611,Passenger_000611,male,37.7,3,0,3,28.8,S,,TKT-590294,0
612,Passenger_000612,female,17.6,3,0,0,9.84,S,,TKT-672269,0
613,Passenger_000613,female,29.2,1,0,1,96.71,S,,TKT-382221,1
614,Passenger_000614,female,27.0,1,0,0,84.05,S,,TKT-893894,1
615,Passenger_000615,male,35.5,3,3,1,15.37,S,F,TKT-403310,0
616,Passenger_000616,female,9.7,3,0,0,14.58,Q,E,TKT-351210,1
617,Passenger_000617,female,56.3,2,5,2,45.34,S,E,TKT-970245,0
618,Passenger_000618,male,19.9,1,0,0,101.38,N,A,TKT-490085,1
619,Passenger_000619,male,23.3,1,2,0,48.07,C,A,TKT-423027,1
620,Passenger_000620,male,11.1,3,0,0,4.72,C,F,TKT-728819,1
621,Passenger_000621,female,36.9,3,1,0,12.44,S,,TKT-758065,0
622,Passenger_000622,male,47.7,3,0,0,10.94,S,G,TKT-511173,1
623,Passenger_000623,female,,2,0,0,43.7,C,F,TKT-846683,1
624,Passenger_000624,male,27.0,1,0,0,120.93,S,D,TKT-863153,1
625,Passenger_000625,female,32.7,3,1,0,11.1,C,,TKT-774067,0
626,Passenger_000626,male,35.7,1,0,0,116.0,S,B,TKT-132557,0
627,Passenger_000627,female,58.1,3,0,0,10.19,S,,TKT-410027,0
628,Passenger_000628,male,51.9,2,0,0,27.77,S,,TKT-358591,0
629,Passenger_000629,male,30.1,3,1,1,22.4,C,,TKT-249303,0
630,Passenger_000630,female,7.6,3,0,0,9.99,S,G,TKT-478816,0
631,Passenger_000631,female,27.0,3,0,0,10.63,S,E,TKT-585172,1
632,Passenger_000632,female,28.4,3,0,1,8.98,S,E,TKT-817594,0
633,Passenger_000633,male,24.5,3,1,0,20.31,N,G,TKT-185538,1
634,Passenger_000634,male,22.4,2,0,0,28.5,S,,TKT-264290,1
635,Passenger_000635,male,12.7,1,0,0,125.54,S,,TKT-404352,0
636,Passenger_000636,male,34.0,3,0,0,12.21,S,E,TKT-944230,0
637,Passenger_000637,female,29.3,2,0,0,26.78,Q,,TKT-339131,1
638,Passenger_000638,female,10.3,2,0,0,39.89,S,D,TKT-594533,1
639,Passenger_000639,female,24.8,1,1,0,79.37,S,,TKT-310648,0
640,Passenger_000640,female,62.2,3,0,0,10.28,S,G,TKT-657627,0
641,Passenger_000641,female,22.6,3,0,0,10.12,C,,TKT-708774,0
642,Passenger_000642,female,35.7,1,1,0,42.04,S,C,TKT-563266,0
643,Passenger_000643,male,36.2,3,0,0,6.09,S,E,TKT-631179,0
644,Passenger_000644,male,44.3,3,1,0,19.99,S,F,TKT-414232,0
645,Passenger_000645,male,34.3,1,0,1,94.57,Q,B,TKT-125558,0
646,Passenger_000646,female,14.3,3,0,0,6.01,S,G,TKT-348741,1
647,Passenger_000647,male,49.2,3,0,2,9.92,S,G,TKT-573617,0
648,Passenger_000648,male,33.8,3,0,2,11.16,S,,TKT-130248,1
649,Passenger_000649,female,4.1,3,0,0,15.43,S,G,TKT-298296,1
650,Passenger_000650,male,,2,0,2,38.48,S,E,TKT-724751,1
651,Passenger_000651,male,72.0,1,0,0,125.35,S,A,TKT-761626,1
652,Passenger_000652,female,49.2,3,1,1,7.0,S,,TKT-404201,0
653,Passenger_000653,female,18.6,3,0,3,14.12,S,E,TKT-899808,0
654,Passenger_000654,male,27.7,3,0,0,13.71,C,E,TKT-449451,0
655,Passenger_000655,female,47.0,3,0,0,13.82,S,,TKT-161876,0
656,Passenger_000656,male,29.2,3,1,0,10.36,S,,TKT-265762,1
657,Passenger_000657,female,48.3,3,0,0,11.18,Q,E,TKT-981987,0
658,Passenger_000658,male,30.1,3,0,0,26.45,S,,TKT-476259,0
659,Passenger_000659,male,49.1,3,0,0,11.26,S,,TKT-758815,0
660,Passenger_000660,male,57.5,3,1,1,7.5,S,,TKT-345558,0
661,Passenger_000661,male,36.4,3,0,0,10.53,C,,TKT-994247,0
662,Passenger_000662,female,16.6,1,0,0,78.37,C,D,TKT-673231,0
663,Passenger_000663,male,,2,1,1,43.78,S,,TKT-789815,0
664,Passenger_000664,male,36.8,2,0,0,20.95,C,D,TKT-436290,0
665,Passenger_000665,male,,2,0,0,42.89,C,,TKT-663773,0
666,Passenger_000666,female,43.8,1,2,0,77.78,Q,C,TKT-979185,1
667,Passenger_000667,female,25.5,1,1,0,69.23,S,,TKT-857668,1
668,Passenger_000668,female,39.3,2,0,0,23.67,C,F,TKT-752846,1
669,Passenger_000669,male,31.3,1,0,0,119.81,Q,A,TKT-260559,1
670,Passenger_000670,male,15.4,3,0,0,16.09,C,,TKT-115630,0
671,Passenger_000671,male,29.2,3,0,4,21.99,S,G,TKT-529961,0
672,Passenger_000672,male,18.2,3,0,0,6.53,S,F,TKT-196805,1
673,Passenger_000673,female,28.6,3,1,0,19.01,C,,TKT-563871,0
674,Passenger_000674,female,23.8,3,0,1,17.62,S,F,TKT-304473,1
675,Passenger_000675,male,12.4,3,2,0,9.42,S,E,TKT-134966,0
676,Passenger_000676,male,28.0,3,4,2,18.5,S,,TKT-867436,0
677,Passenger_000677,female,32.3,2,1,0,21.58,C,F,TKT-464112,0
678,Passenger_000678,male,20.1,2,0,0,12.31,S,,TKT-693415,0
679,Passenger_000679,male,32.3,3,0,3,8.85,S,E,TKT-180806,1
680,Passenger_000680,male,,1,1,0,87.34,Q,D,TKT-979217,1
681,Passenger_000681,male,24.2,3,1,1,26.82,S,G,TKT-221281,1
682,Passenger_000682,male,42.3,3,0,1,23.17,S,F,TKT-895124,0
683,Passenger_000683,male,28.0,2,0,0,38.55,S,F,TKT-665458,0
684,Passenger_000684,male,6.8,1,1,0,94.64,S,,TKT-187987,0
685,Passenger_000685,male,,3,0,0,6.88,S,G,TKT-520565,0
686,Passenger_000686,male,42.1,2,0,1,22.26,C,,TKT-237904,0
687,Passenger_000687,male,27.7,3,1,1,18.99,S,F,TKT-826510,0
688,Passenger_000688,female,41.2,1,1,0,67.16,Q,B,TKT-830101,1
689,Passenger_000689,female,19.4,1,0,0,81.47,C,A,TKT-256730,1
690,Passenger_000690,male,28.9,2,1,0,29.25,S,,TKT-227841,0
691,Passenger_000691,male,24.3,2,0,0,40.47,C,,TKT-272590,1
692,Passenger_000692,female,23.8,1,1,0,83.38,S,D,TKT-221693,1
693,Passenger_000693,male,27.9,2,1,0,18.42,S,,TKT-156982,0
694,Passenger_000694,male,27.1,3,0,0,13.94,S,E,TKT-683807,0
695,Passenger_000695,female,6.2,1,1,0,165.61,S,B,TKT-287967,1
696,Passenger_000696,male,31.5,3,0,0,6.86,C,,TKT-584641,0
697,Passenger_000697,female,11.8,2,1,0,25.13,Q,F,TKT-794903,0
698,Passenger_000698,male,13.9,2,0,0,13.17,Q,F,TKT-160288,1
699,Passenger_000699,female,35.5,3,4,0,13.21,S,,TKT-905684,0
700,Passenger_000700,male,41.6,3,0,0,9.11,S,E,TKT-288788,0
701,Passenger_000701,male,32.3,3,0,0,7.11,S,,TKT-857794,0
702,Passenger_000702,male,31.6,3,0,0,6.74,S,G,TKT-975687,0
703,Passenger_000703,male,34.3,3,0,0,12.5,S,,TKT-241490,0
704,Passenger_000704,female,,2,0,0,20.17,S,,TKT-390487,0
705,Passenger_000705,male,41.5,3,0,3,19.98,C,,TKT-779730,0
706,Passenger_000706,male,29.9,1,0,0,59.32,S,,TKT-473136,0
707,Passenger_000707,female,39.1,1,0,0,103.54,S,C,TKT-891367,0
708,Passenger_000708,female,0.5,3,1,0,14.23,S,F,TKT-560891,1
709,Passenger_000709,male,38.5,3,0,0,7.53,S,,TKT-791106,0
710,Passenger_000710,male,59.1,3,0,0,7.68,C,E,TKT-441575,0
711,Passenger_000711,female,,2,1,0,21.49,C,,TKT-652744,1
712,Passenger_000712,female,4.7,3,2,0,17.61,C,E,TKT-694076,0
713,Passenger_000713,female,11.2,2,2,0,24.51,S,E,TKT-618520,0
714,Passenger_000714,female,32.1,2,1,2,15.88,S,E,TKT-602341,1
715,Passenger_000715,female,21.4,1,0,1,109.29,S,D,TKT-933986,1
716,Passenger_000716,male,14.5,3,0,2,14.76,S,G,TKT-520785,0
717,Passenger_000717,male,7.4,1,2,0,87.04,S,D,TKT-111631,1
718,Passenger_000718,male,44.9,3,0,0,4.86,S,F,TKT-779078,0
719,Passenger_000719,female,12.5,2,0,0,15.92,Q,,TKT-534600,0
720,Passenger_000720,female,11.5,2,0,0,21.71,S,D,TKT-285440,1
721,Passenger_000721,male,33.5,1,0,0,72.1,C,C,TKT-711848,0
