Employee_ID,Department,Age,Experience_Years,Salary,Performance_Score
E00502,Software,40.0,3,47577.0,58.0
E00503,HR,27.0,9,73938.0,78.0
E00504,Data,35.0,3,35000.0,90.0
E00505,Data,40.0,6,50526.0,76.0
E00506,Software,27.0,10,72168.0,73.0
E00507,MLOps,35.0,9,49907.0,86.0
E00508,Software,32.0,8,56314.0,75.0
E00509,Data,30.0,2,52344.0,62.0
E00510,ML,34.0,11,80013.0,83.0
E00511,ML,31.0,3,50343.0,68.0
E00512,Software,35.0,1,37528.0,81.0
E00513,ML,40.0,4,48317.0,84.0
E00514,MLOps,25.0,7,42599.0,88.0
E00515,MLOps,25.0,1,60547.0,80.0
E00516,ML,33.0,10,49556.0,83.0
E00517,MLOps,40.0,11,83547.0,75.0
E00518,AI,38.0,8,35893.0,87.0
E00519,ML,29.0,7,52723.0,86.0
E00520,Software,37.0,4,51525.0,85.0
E00521,Software,39.0,7,47238.0,84.0
E00522,Data,27.0,8,40953.0,69.0
E00523,ML,23.0,9,52096.0,88.0
E00524,Analytics,40.0,9,58990.0,83.0
E00525,ML,25.0,4,48991.0,55.0
E00526,MLOps,22.0,8,57531.0,89.0
E00527,HR,28.0,6,54487.0,75.0
E00528,HR,36.0,9,65987.0,79.0
E00529,AI,36.0,10,73036.0,74.0
E00530,MLOps,28.0,7,50449.0,83.0
E00531,AI,35.0,5,54069.0,79.0
E00532,AI,39.0,5,35880.0,74.0
E00533,Data,22.0,13,54673.0,61.0
E00534,Analytics,38.0,1,35000.0,91.0
E00535,ML,33.0,13,111261.0,75.0
E00536,ML,38.0,0,35000.0,65.0
E00537,Data,22.0,10,75082.0,99.0
E00538,ML,26.0,8,73236.0,87.0
E00539,ML,29.0,11,64261.0,72.0
E00540,Software,37.0,13,91829.0,65.0
E00541,HR,34.0,13,79940.0,76.0
E00542,Analytics,28.0,12,84099.0,90.0
E00543,Software,26.0,9,64362.0,65.0
E00544,HR,30.0,8,62032.0,74.0
E00545,ML,25.0,11,85104.0,89.0
E00546,Data,39.0,10,59151.0,59.0
E00547,Data,37.0,8,62988.0,67.0
E00548,ML,35.0,15,81155.0,75.0
E00549,AI,31.0,4,48676.0,72.0
E00550,Data,34.0,15,88418.0,81.0
E00551,Data,26.0,11,72072.0,57.0
E00552,ML,24.0,15,79304.0,82.0
E00553,ML,26.0,3,64380.0,73.0
E00554,Software,32.0,0,39849.0,79.0
E00555,ML,40.0,6,45557.0,66.0
E00556,MLOps,24.0,10,65332.0,62.0
E00557,MLOps,27.0,15,80282.0,71.0
E00558,Data,23.0,11,61589.0,76.0
E00559,Analytics,30.0,3,38839.0,72.0
E00560,Data,39.0,1,36822.0,64.0
E00561,ML,22.0,8,65213.0,67.0
E00562,MLOps,33.0,5,36594.0,70.0
E00563,Software,24.0,5,56996.0,94.0
E00564,Analytics,22.0,2,38685.0,84.0
E00565,Analytics,32.0,8,46113.0,77.0
E00566,AI,30.0,6,59364.0,75.0
E00567,AI,39.0,2,44880.0,86.0
E00568,ML,27.0,7,63033.0,76.0
E00569,MLOps,34.0,1,51451.0,75.0
E00570,Analytics,24.0,2,63156.0,65.0
E00571,MLOps,32.0,9,63163.0,87.0
E00572,Software,37.0,7,52927.0,71.0
E00573,Data,29.0,1,36749.0,68.0
E00574,AI,24.0,3,39965.0,75.0
E00575,Software,31.0,0,35000.0,90.0
E00576,Data,25.0,14,77424.0,79.0
E00577,Software,34.0,6,35000.0,67.0
E00578,Analytics,26.0,2,51276.0,73.0
E00579,Software,34.0,5,54502.0,83.0
E00580,MLOps,35.0,8,77436.0,83.0
E00581,Data,40.0,0,35000.0,72.0
E00582,Analytics,25.0,5,67483.0,60.0
E00583,ML,39.0,7,67620.0,77.0
E00584,Data,28.0,6,41849.0,80.0
E00585,Software,24.0,15,67127.0,80.0
E00586,Analytics,39.0,6,57273.0,89.0
E00587,ML,32.0,2,48239.0,91.0
E00588,MLOps,32.0,15,89708.0,91.0
E00589,ML,27.0,15,72708.0,70.0
E00590,ML,25.0,10,94039.0,79.0
E00591,HR,23.0,13,60792.0,71.0
E00592,Data,38.0,0,49270.0,73.0
E00593,MLOps,22.0,9,41408.0,81.0
E00594,Analytics,31.0,13,64860.0,68.0
E00595,ML,27.0,0,45875.0,77.0
E00596,MLOps,37.0,8,80235.0,65.0
E00597,AI,35.0,2,54707.0,76.0
E00598,Analytics,23.0,1,36311.0,70.0
E00599,HR,24.0,10,51424.0,72.0
E00600,Analytics,25.0,7,71539.0,76.0
E00601,Data,35.0,6,51144.0,79.0
E00602,AI,23.0,2,58661.0,67.0
E00603,Software,26.0,5,64027.0,79.0
E00604,AI,31.0,8,65626.0,75.0
E00605,HR,25.0,6,43560.0,70.0
E00606,AI,29.0,5,41286.0,79.0
E00607,Software,27.0,15,87539.0,85.0
E00608,ML,29.0,1,40238.0,93.0
E00609,AI,22.0,6,76034.0,64.0
E00610,Data,28.0,10,72801.0,87.0
E00611,Analytics,32.0,9,68794.0,72.0
E00612,Analytics,30.0,3,63114.0,78.0
E00613,HR,39.0,9,54879.0,66.0
E00614,HR,29.0,12,77813.0,81.0
E00615,MLOps,27.0,8,49317.0,69.0
E00616,AI,25.0,14,88349.0,77.0
E00617,AI,33.0,10,84587.0,70.0
E00618,MLOps,32.0,3,46913.0,70.0
E00619,ML,22.0,10,45382.0,70.0
E00620,ML,38.0,4,59787.0,92.0
E00621,AI,40.0,4,65786.0,67.0
E00622,Data,40.0,0,35000.0,83.0
E00623,HR,36.0,12,63641.0,74.0
E00624,Data,24.0,7,68421.0,70.0
E00625,HR,39.0,13,63585.0,80.0
E00626,Data,29.0,13,61291.0,86.0
E00627,Software,38.0,4,36873.0,67.0
E00628,ML,26.0,1,35000.0,96.0
E00629,Analytics,35.0,11,77645.0,93.0
E00630,Software,32.0,2,43586.0,75.0
E00631,HR,30.0,10,77144.0,81.0
E00632,Software,28.0,11,75568.0,80.0
E00633,ML,23.0,11,84904.0,77.0
E00634,Data,38.0,10,78290.0,83.0
E00635,ML,35.0,3,35000.0,69.0
E00636,ML,39.0,3,40543.0,87.0
E00637,AI,31.0,10,81041.0,73.0
E00638,AI,28.0,2,46569.0,81.0
E00639,AI,33.0,7,50393.0,75.0
E00640,Software,28.0,1,35000.0,69.0
E00641,AI,39.0,4,58118.0,65.0
E00642,Software,32.0,0,35000.0,72.0
E00643,ML,34.0,4,61288.0,74.0
E00644,MLOps,34.0,6,51156.0,86.0
E00645,Analytics,29.0,1,56466.0,70.0
E00646,Software,36.0,1,52595.0,84.0
E00647,ML,31.0,12,64702.0,64.0
E00648,Data,23.0,4,56791.0,70.0
E00649,AI,29.0,7,39987.0,85.0
E00650,ML,22.0,13,75108.0,82.0
E00651,Data,35.0,0,35133.0,76.0
E00652,Software,34.0,0,35000.0,61.0
E00653,AI,39.0,5,35000.0,83.0
E00654,MLOps,31.0,12,85539.0,72.0
E00655,Software,40.0,15,79675.0,82.0
E00656,MLOps,34.0,6,54958.0,73.0
E00657,Software,29.0,4,43549.0,73.0
E00658,MLOps,27.0,6,68206.0,72.0
E00659,Analytics,40.0,8,41039.0,93.0
E00660,Data,25.0,15,90161.0,72.0
E00661,MLOps,22.0,3,67753.0,65.0
E00662,Software,24.0,9,52375.0,81.0
E00663,ML,35.0,14,65405.0,60.0
E00664,ML,36.0,0,39661.0,67.0
E00665,MLOps,31.0,10,72825.0,89.0
E00666,AI,29.0,12,55626.0,75.0
E00667,Software,25.0,5,45725.0,72.0
E00668,HR,23.0,8,77234.0,95.0
E00669,MLOps,36.0,13,96981.0,77.0
E00670,Data,26.0,12,69055.0,70.0
E00671,ML,40.0,10,66594.0,82.0
E00672,Analytics,38.0,2,44846.0,72.0
E00673,HR,36.0,3,35000.0,75.0
E00674,AI,31.0,4,37974.0,74.0
E00675,Analytics,28.0,11,67407.0,61.0
E00676,Data,38.0,14,105141.0,83.0
E00677,Software,22.0,8,64099.0,96.0
E00678,Data,39.0,6,70518.0,57.0
E00679,ML,37.0,15,77732.0,89.0
E00680,MLOps,23.0,8,64400.0,74.0
E00681,ML,26.0,10,53477.0,70.0
E00682,ML,39.0,10,47236.0,79.0
E00683,ML,34.0,13,60399.0,83.0
E00684,Data,29.0,8,53626.0,78.0
E00685,Analytics,37.0,5,48754.0,68.0
E00686,MLOps,35.0,12,63214.0,74.0
E00687,Data,39.0,0,35000.0,76.0
E00688,HR,29.0,3,51760.0,79.0
E00689,AI,33.0,1,35000.0,85.0
E00690,Analytics,33.0,14,76406.0,63.0
E00691,MLOps,22.0,14,67090.0,79.0
E00692,Software,34.0,0,45926.0,74.0
E00693,MLOps,35.0,3,35000.0,76.0
E00694,MLOps,24.0,7,65633.0,84.0
E00695,Software,37.0,15,73247.0,71.0
E00696,Data,30.0,15,74584.0,70.0
E00697,AI,30.0,9,60970.0,65.0
E00698,Analytics,25.0,10,62607.0,77.0
E00699,Analytics,38.0,5,65185.0,67.0
E00700,MLOps,24.0,7,62211.0,68.0
E00701,MLOps,40.0,14,91408.0,79.0
E00702,MLOps,33.0,15,84372.0,73.0
E00703,ML,26.0,8,55754.0,72.0
E00704,Software,34.0,1,35000.0,79.0
E00705,MLOps,35.0,5,35000.0,69.0
E00706,Analytics,26.0,6,74151.0,80.0
E00707,Software,38.0,4,43776.0,85.0
E00708,AI,22.0,14,53989.0,71.0
E00709,Data,24.0,8,44992.0,85.0
E00710,Data,40.0,10,44460.0,67.0
E00711,HR,36.0,12,60645.0,95.0
E00712,AI,31.0,5,54978.0,80.0
E00713,Software,28.0,13,47534.0,72.0
E00714,Software,34.0,15,94127.0,87.0
E00715,AI,35.0,5,40740.0,68.0
E00716,ML,23.0,12,66697.0,62.0
E00717,Analytics,30.0,9,59397.0,67.0
E00718,ML,33.0,15,65103.0,65.0
E00719,Analytics,33.0,11,74882.0,64.0
E00720,HR,36.0,9,43380.0,83.0
E00721,Data,39.0,13,90773.0,83.0
E00722,Data,22.0,0,35000.0,69.0
E00723,ML,32.0,14,74832.0,90.0
E00724,HR,31.0,15,70055.0,66.0
E00725,ML,25.0,12,82402.0,87.0
E00726,ML,24.0,13,58648.0,69.0
E00727,MLOps,39.0,5,65130.0,78.0
E00728,ML,24.0,8,83076.0,72.0
E00729,Data,30.0,2,35000.0,74.0
E00730,Data,33.0,2,35000.0,77.0
E00731,MLOps,31.0,7,51034.0,71.0
E00732,ML,33.0,14,77072.0,76.0
E00733,ML,22.0,9,57634.0,69.0
E00734,Data,32.0,10,59979.0,65.0
E00735,ML,37.0,15,86616.0,61.0
E00736,AI,31.0,0,37642.0,76.0
E00737,ML,40.0,0,35000.0,91.0
E00738,MLOps,30.0,7,45665.0,69.0
E00739,Data,27.0,2,55368.0,81.0
E00740,Data,31.0,15,80376.0,87.0
E00741,ML,27.0,4,44996.0,72.0
E00742,ML,28.0,9,45292.0,70.0
E00743,Software,30.0,0,42491.0,78.0
E00744,ML,26.0,11,66498.0,84.0
E00745,Data,22.0,15,78486.0,84.0
E00746,Data,27.0,10,75444.0,67.0
E00747,MLOps,22.0,7,42072.0,94.0
E00748,Data,39.0,8,71798.0,75.0
E00749,AI,38.0,7,58350.0,75.0
E00750,Software,27.0,11,80613.0,78.0
E00751,MLOps,39.0,2,36314.0,85.0
E00752,MLOps,29.0,3,58122.0,98.0
E00753,MLOps,29.0,9,35000.0,77.0
E00754,Data,31.0,5,35000.0,67.0
E00755,AI,39.0,13,61642.0,80.0
E00756,MLOps,36.0,14,66635.0,83.0
E00757,MLOps,34.0,15,91926.0,73.0
E00758,HR,36.0,4,35000.0,64.0
E00759,ML,38.0,4,56451.0,88.0
E00760,Data,35.0,6,51509.0,87.0
E00761,AI,30.0,12,56198.0,79.0
E00762,ML,27.0,1,57774.0,87.0
E00763,ML,30.0,11,50500.0,75.0
E00764,ML,25.0,14,86524.0,66.0
E00765,Software,33.0,14,91529.0,87.0
E00766,ML,37.0,4,35000.0,75.0
E00767,ML,22.0,6,39210.0,96.0
E00768,ML,38.0,9,76944.0,61.0
E00769,ML,34.0,4,47831.0,80.0
E00770,Analytics,39.0,6,59767.0,66.0
E00771,MLOps,35.0,5,49664.0,84.0
E00772,Analytics,38.0,5,58143.0,86.0
E00773,Analytics,36.0,5,35000.0,69.0
E00774,Software,28.0,2,48752.0,91.0
E00775,ML,32.0,7,52843.0,60.0
E00776,Software,24.0,15,76316.0,82.0
E00777,Analytics,37.0,4,35000.0,80.0
E00778,ML,34.0,4,35000.0,81.0
E00779,AI,33.0,3,41147.0,85.0
E00780,Software,34.0,6,66588.0,79.0
E00781,MLOps,35.0,1,39257.0,79.0
E00782,Software,26.0,3,35000.0,66.0
E00783,Data,33.0,4,43752.0,69.0
E00784,Analytics,33.0,10,60531.0,74.0
E00785,HR,35.0,5,38969.0,86.0
E00786,MLOps,40.0,1,41875.0,80.0
E00787,Software,28.0,8,46252.0,78.0
E00788,MLOps,25.0,10,55663.0,55.0
E00789,Software,40.0,10,50749.0,64.0
E00790,Analytics,29.0,8,48790.0,79.0
E00791,ML,27.0,3,61312.0,71.0
E00792,Data,29.0,10,55434.0,74.0
E00793,MLOps,36.0,13,67157.0,85.0
E00794,ML,26.0,0,43518.0,76.0
E00795,ML,22.0,11,79410.0,63.0
E00796,MLOps,36.0,10,57872.0,72.0
E00797,ML,31.0,4,61016.0,78.0
E00798,ML,35.0,0,35000.0,82.0
E00799,AI,27.0,8,66128.0,70.0
E00800,AI,26.0,14,75089.0,86.0
E00801,AI,30.0,12,75176.0,57.0
E00802,MLOps,38.0,12,77239.0,76.0
E00803,Software,35.0,6,51193.0,61.0
E00804,Analytics,30.0,1,43289.0,67.0
E00805,ML,25.0,8,67416.0,83.0
E00806,ML,32.0,8,38573.0,72.0
E00807,AI,23.0,8,47518.0,68.0
E00808,ML,35.0,15,89996.0,70.0
E00809,Data,30.0,12,46982.0,89.0
E00810,HR,38.0,3,35000.0,83.0
E00811,ML,40.0,12,88580.0,77.0
E00812,ML,26.0,1,35000.0,60.0
E00813,HR,24.0,6,54474.0,59.0
E00814,Analytics,33.0,6,56997.0,70.0
E00815,ML,22.0,6,57544.0,73.0
E00816,Software,34.0,2,35000.0,99.0
E00817,Software,38.0,4,41892.0,69.0
E00818,Analytics,38.0,12,95941.0,74.0
E00819,Analytics,36.0,0,35000.0,73.0
E00820,MLOps,36.0,14,67833.0,69.0
E00821,ML,26.0,13,59195.0,93.0
E00822,Analytics,39.0,7,52760.0,73.0
E00823,MLOps,36.0,3,35000.0,58.0
E00824,Analytics,23.0,15,94354.0,82.0
E00825,Software,33.0,15,98173.0,82.0
E00826,ML,30.0,3,42674.0,84.0
E00827,Analytics,24.0,12,57877.0,74.0
E00828,MLOps,27.0,14,97990.0,65.0
E00829,Software,39.0,13,63984.0,78.0
E00830,MLOps,31.0,5,51739.0,76.0
E00831,Analytics,24.0,9,65497.0,71.0
E00832,Analytics,37.0,14,64290.0,70.0
E00833,Data,26.0,9,56023.0,81.0
E00834,AI,31.0,14,98300.0,70.0
E00835,AI,24.0,3,46350.0,88.0
E00836,Analytics,22.0,5,54970.0,83.0
E00837,AI,40.0,15,88843.0,88.0
E00838,HR,34.0,0,39204.0,66.0
E00839,Data,33.0,13,85177.0,77.0
E00840,Data,22.0,4,52589.0,70.0
E00841,ML,33.0,2,38484.0,69.0
E00842,Software,23.0,6,90012.0,91.0
E00843,Data,24.0,6,45044.0,86.0
E00844,Data,35.0,15,74525.0,79.0
E00845,ML,31.0,5,65809.0,90.0
E00846,Software,37.0,11,76664.0,87.0
E00847,Data,28.0,5,44312.0,71.0
E00848,AI,28.0,10,58408.0,62.0
E00849,ML,37.0,12,70262.0,55.0
E00850,HR,32.0,10,68067.0,66.0
E00851,ML,39.0,10,64346.0,90.0
E00852,ML,32.0,6,46114.0,74.0
E00853,Software,25.0,11,75489.0,83.0
E00854,Software,23.0,11,68144.0,80.0
E00855,ML,26.0,5,59972.0,74.0
E00856,Data,32.0,4,48208.0,70.0
E00857,AI,34.0,0,35000.0,79.0
E00858,Software,22.0,12,76356.0,94.0
E00859,Data,27.0,0,46232.0,78.0
E00860,Data,37.0,10,69293.0,62.0
E00861,AI,29.0,6,35000.0,58.0
E00862,AI,36.0,11,71068.0,78.0
E00863,AI,29.0,1,35000.0,72.0
E00864,Analytics,27.0,2,41376.0,62.0
E00865,ML,35.0,12,76623.0,87.0
E00866,Software,26.0,8,55767.0,71.0
E00867,Software,34.0,14,84287.0,82.0
E00868,Software,25.0,3,49480.0,84.0
E00869,ML,36.0,0,38969.0,62.0
E00870,ML,40.0,4,42424.0,74.0
E00871,AI,39.0,3,55703.0,68.0
E00872,ML,38.0,12,88411.0,83.0
E00873,HR,22.0,9,61631.0,88.0
E00874,Data,37.0,6,47055.0,78.0
E00875,AI,33.0,15,75012.0,80.0
E00876,Software,30.0,0,44401.0,73.0
E00877,Data,37.0,12,72108.0,82.0
E00878,MLOps,37.0,14,74061.0,68.0
E00879,Analytics,39.0,0,35000.0,57.0
E00880,Analytics,33.0,1,42636.0,81.0
E00881,Data,35.0,2,48300.0,80.0
E00882,Analytics,27.0,7,55056.0,84.0
E00883,HR,34.0,6,56227.0,81.0
E00884,Data,30.0,7,61905.0,65.0
E00885,ML,34.0,12,81994.0,67.0
E00886,Data,29.0,6,42413.0,85.0
E00887,Data,25.0,15,71366.0,67.0
E00888,ML,28.0,0,35000.0,73.0
E00889,ML,28.0,2,41278.0,66.0
E00890,AI,26.0,4,41358.0,87.0
E00891,MLOps,23.0,1,35000.0,62.0
E00892,HR,29.0,2,49556.0,80.0
E00893,MLOps,31.0,1,35000.0,67.0
E00894,ML,33.0,2,35000.0,81.0
E00895,AI,33.0,6,44712.0,81.0
E00896,Software,25.0,2,55905.0,78.0
E00897,MLOps,24.0,7,56838.0,89.0
E00898,ML,24.0,13,76615.0,95.0
E00899,ML,34.0,7,45863.0,55.0
E00900,Data,35.0,1,35000.0,74.0
E00901,Data,31.0,8,35000.0,71.0
E00902,MLOps,32.0,5,50530.0,84.0
E00903,ML,34.0,13,65770.0,86.0
E00904,Data,28.0,9,42415.0,62.0
E00905,HR,36.0,4,50434.0,75.0
E00906,Analytics,39.0,0,35000.0,69.0
E00907,Data,26.0,6,53943.0,81.0
E00908,ML,30.0,8,62187.0,87.0
E00909,MLOps,28.0,1,71058.0,66.0
E00910,MLOps,28.0,7,51062.0,76.0
E00911,AI,29.0,11,70046.0,68.0
E00912,Software,26.0,13,73175.0,62.0
E00913,Software,28.0,11,58584.0,87.0
E00914,HR,28.0,1,40185.0,85.0
E00915,HR,37.0,4,55991.0,66.0
E00916,HR,27.0,0,41283.0,85.0
E00917,ML,23.0,8,67048.0,65.0
E00918,ML,38.0,2,35000.0,83.0
E00919,MLOps,39.0,1,38644.0,66.0
E00920,Analytics,38.0,7,36646.0,76.0
E00921,ML,25.0,10,44037.0,75.0
E00922,Software,29.0,1,58141.0,55.0
E00923,Analytics,27.0,3,45104.0,72.0
E00924,Analytics,26.0,9,69316.0,75.0
E00925,ML,39.0,8,66359.0,66.0
E00926,MLOps,24.0,12,70400.0,72.0
E00927,ML,33.0,1,53755.0,85.0
E00928,Software,35.0,8,57094.0,75.0
E00929,Analytics,23.0,7,35000.0,71.0
E00930,AI,38.0,5,51860.0,64.0
E00931,MLOps,26.0,10,75998.0,69.0
E00932,Data,29.0,7,38831.0,75.0
E00933,Data,32.0,15,76372.0,74.0
E00934,AI,38.0,3,57079.0,67.0
E00935,AI,40.0,12,81410.0,70.0
E00936,ML,26.0,13,72183.0,69.0
E00937,HR,29.0,15,70504.0,90.0
E00938,ML,33.0,5,49661.0,88.0
E00939,Software,29.0,6,55654.0,76.0
E00940,ML,23.0,13,82632.0,81.0
E00941,MLOps,36.0,11,66007.0,90.0
E00942,Software,32.0,15,98380.0,86.0
E00943,ML,24.0,5,52516.0,68.0
E00944,Data,34.0,4,42495.0,79.0
E00945,Data,39.0,10,58069.0,74.0
E00946,MLOps,34.0,13,63442.0,85.0
E00947,AI,31.0,14,88982.0,56.0
E00948,Software,36.0,13,71310.0,55.0
E00949,Software,27.0,15,45438.0,81.0
E00950,MLOps,23.0,9,57036.0,78.0
E00951,Analytics,31.0,0,49471.0,80.0
E00952,MLOps,27.0,13,68176.0,69.0
E00953,MLOps,31.0,4,35000.0,62.0
E00954,ML,35.0,6,46987.0,71.0
E00955,HR,38.0,11,74758.0,61.0
E00956,Software,33.0,9,58744.0,66.0
E00957,AI,33.0,10,53444.0,84.0
E00958,Data,40.0,6,59651.0,73.0
E00959,Data,39.0,4,60469.0,71.0
E00960,Data,36.0,15,97175.0,68.0
E00961,Analytics,39.0,10,67077.0,71.0
E00962,Data,30.0,8,56519.0,78.0
E00963,ML,36.0,4,51845.0,80.0
E00964,ML,32.0,3,58717.0,64.0
E00965,HR,33.0,10,77109.0,78.0
E00966,Data,34.0,10,63775.0,93.0
E00967,HR,23.0,12,59257.0,69.0
E00968,ML,22.0,12,73604.0,80.0
E00969,Analytics,40.0,8,58533.0,74.0
E00970,ML,28.0,13,79146.0,77.0
E00971,MLOps,22.0,9,48579.0,84.0
E00972,ML,24.0,0,35000.0,78.0
E00973,ML,22.0,1,48252.0,80.0
E00974,Software,26.0,11,69949.0,67.0
E00975,MLOps,35.0,14,62589.0,72.0
E00976,Analytics,37.0,8,74414.0,84.0
E00977,Data,23.0,15,76183.0,69.0
E00978,Data,32.0,11,72279.0,79.0
E00979,Analytics,34.0,12,64883.0,86.0
E00980,ML,38.0,8,61992.0,83.0
E00981,HR,39.0,11,83436.0,72.0
E00982,Software,38.0,5,65501.0,74.0
E00983,AI,35.0,14,95283.0,80.0
E00984,Data,37.0,0,35000.0,68.0
E00985,ML,36.0,0,42483.0,67.0
E00986,HR,36.0,5,35000.0,71.0
E00987,MLOps,39.0,3,47645.0,86.0
E00988,ML,25.0,10,86941.0,65.0
E00989,MLOps,23.0,11,53223.0,79.0
E00990,Software,27.0,0,35000.0,78.0
E00991,Analytics,40.0,3,42028.0,91.0
E00992,AI,35.0,14,73839.0,96.0
E00993,Software,30.0,10,74667.0,68.0
E00994,ML,27.0,6,61865.0,82.0
E00995,HR,25.0,6,35000.0,71.0
E00996,Data,29.0,1,35000.0,80.0
E00997,Analytics,40.0,6,50961.0,66.0
E00998,ML,39.0,14,69951.0,80.0
E00999,HR,40.0,8,63189.0,92.0
E01000,MLOps,35.0,2,45753.0,65.0
E01001,ML,33.0,15,52895.0,86.0
E01002,Data,24.0,0,35000.0,81.0
E01003,ML,33.0,0,35000.0,87.0
E01004,ML,35.0,1,39296.0,77.0
E01005,Analytics,29.0,1,45932.0,77.0
E01006,Data,37.0,8,56396.0,84.0
E01007,HR,33.0,13,58567.0,96.0
E01008,MLOps,39.0,4,62791.0,76.0
E01009,AI,24.0,10,55524.0,80.0
E01010,Data,35.0,13,67670.0,80.0
E01011,Analytics,28.0,9,39137.0,66.0
E01012,Analytics,23.0,8,65377.0,70.0
E01013,Data,27.0,0,35186.0,66.0
E01014,HR,36.0,4,52896.0,81.0
E01015,MLOps,25.0,14,67303.0,75.0
E01016,ML,34.0,9,69796.0,74.0
E01017,AI,25.0,7,72988.0,81.0
E01018,Software,30.0,15,52533.0,70.0
E01019,ML,24.0,10,70332.0,75.0
E01020,Data,36.0,13,56438.0,85.0
E01021,Software,38.0,2,46417.0,77.0
E01022,AI,31.0,2,53851.0,83.0
E01023,HR,29.0,14,64583.0,61.0
E01024,Analytics,39.0,13,64273.0,79.0
E01025,Analytics,39.0,5,51634.0,76.0
E01026,MLOps,39.0,5,49814.0,80.0
E01027,HR,36.0,3,35000.0,64.0
E01028,MLOps,26.0,6,46181.0,71.0
E01029,AI,25.0,0,35000.0,64.0
E01030,Data,30.0,8,56258.0,72.0
E01031,Analytics,32.0,12,92053.0,95.0
E01032,AI,25.0,12,72887.0,74.0
E01033,Data,24.0,8,46101.0,67.0
E01034,Software,28.0,6,56262.0,64.0
E01035,Data,28.0,2,37911.0,68.0
E01036,Analytics,26.0,10,82259.0,75.0
E01037,MLOps,30.0,7,50648.0,82.0
E01038,Data,31.0,2,37362.0,80.0
E01039,Data,23.0,7,69346.0,83.0
E01040,ML,22.0,4,36829.0,86.0
E01041,ML,22.0,1,35000.0,81.0
E01042,Analytics,37.0,15,83258.0,85.0
E01043,Analytics,37.0,13,76033.0,99.0
E01044,Analytics,25.0,6,37051.0,81.0
E01045,ML,39.0,14,53121.0,78.0
E01046,MLOps,27.0,11,71853.0,77.0
E01047,ML,39.0,6,56778.0,72.0
E01048,AI,25.0,1,44495.0,67.0
E01049,Software,37.0,15,92091.0,64.0
E01050,MLOps,28.0,0,36200.0,99.0
E01051,Analytics,36.0,14,75146.0,70.0
E01052,ML,23.0,0,43612.0,82.0
E01053,MLOps,32.0,13,75225.0,78.0
E01054,ML,38.0,11,50047.0,76.0
E01055,MLOps,24.0,12,73801.0,80.0
E01056,AI,29.0,0,42817.0,76.0
E01057,Software,38.0,14,66073.0,59.0
E01058,ML,39.0,9,82543.0,78.0
E01059,Analytics,31.0,13,70200.0,84.0
E01060,AI,22.0,4,59885.0,82.0
E01061,HR,39.0,7,44207.0,68.0
E01062,Analytics,25.0,2,50916.0,81.0
E01063,MLOps,29.0,10,81498.0,68.0
E01064,Analytics,37.0,11,58395.0,55.0
E01065,MLOps,24.0,1,41493.0,59.0
E01066,HR,30.0,8,56152.0,61.0
E01067,Data,33.0,9,49692.0,91.0
E01068,AI,23.0,14,78349.0,78.0
E01069,ML,31.0,1,35000.0,60.0
E01070,Data,22.0,11,64842.0,84.0
E01071,Software,34.0,9,47979.0,85.0
E01072,Analytics,39.0,5,60274.0,82.0
E01073,Data,25.0,3,38966.0,76.0
E01074,HR,26.0,2,37449.0,79.0
E01075,Software,24.0,1,35000.0,67.0
E01076,MLOps,29.0,10,77946.0,81.0
E01077,Analytics,22.0,11,52278.0,78.0
E01078,Data,39.0,5,35000.0,58.0
E01079,Analytics,23.0,14,78680.0,71.0
E01080,MLOps,34.0,2,35043.0,75.0
E01081,MLOps,28.0,2,48526.0,61.0
E01082,Software,36.0,9,80611.0,73.0
E01083,HR,22.0,11,83407.0,69.0
E01084,Software,30.0,10,76483.0,61.0
E01085,HR,23.0,15,69055.0,88.0
E01086,AI,35.0,4,59549.0,79.0
E01087,AI,25.0,5,44549.0,71.0
E01088,AI,33.0,11,54312.0,85.0
E01089,Data,29.0,4,53516.0,89.0
E01090,Data,25.0,1,35000.0,65.0
E01091,MLOps,25.0,11,66109.0,88.0
E01092,Analytics,32.0,11,76094.0,85.0
E01093,MLOps,26.0,3,53347.0,82.0
E01094,MLOps,39.0,1,35000.0,89.0
E01095,Analytics,36.0,1,39636.0,96.0
E01096,Data,28.0,11,79071.0,84.0
E01097,ML,29.0,0,35000.0,82.0
E01098,Software,31.0,6,35000.0,73.0
E01099,Software,37.0,0,35000.0,70.0
E01100,ML,29.0,2,37094.0,84.0
E01101,ML,29.0,14,75419.0,71.0
E01102,MLOps,35.0,0,62152.0,88.0
E01103,Software,26.0,14,68278.0,72.0
E01104,Software,33.0,13,72014.0,95.0
E01105,ML,29.0,10,54649.0,83.0
E01106,AI,31.0,14,79827.0,77.0
E01107,ML,36.0,12,77269.0,66.0
E01108,Data,22.0,5,58964.0,64.0
E01109,HR,34.0,7,59024.0,82.0
E01110,ML,27.0,10,66132.0,90.0
E01111,ML,22.0,13,44901.0,64.0
E01112,Data,27.0,13,82593.0,85.0
E01113,Analytics,36.0,4,63507.0,81.0
E01114,HR,35.0,1,35000.0,88.0
E01115,HR,26.0,8,48603.0,84.0
E01116,ML,29.0,8,45863.0,83.0
E01117,ML,38.0,14,84428.0,80.0
E01118,Software,29.0,6,39452.0,80.0
E01119,MLOps,26.0,5,48497.0,74.0
E01120,Software,30.0,3,35000.0,70.0
