Employee_ID,Department,Age,Experience_Years,Salary,Performance_Score
E00842,Software,23,6,90012,91
E00843,Data,24,6,45044,86
E00844,Data,35,15,74525,79
E00845,ML,31,5,65809,90
E00846,Software,37,11,76664,87
E00847,Data,28,5,44312,71
E00848,AI,28,10,58408,62
E00849,ML,37,12,70262,55
E00850,HR,32,10,68067,66
E00851,ML,39,10,64346,90
E00852,ML,32,6,46114,74
E00853,Software,25,11,75489,83
E00854,Software,23,11,68144,80
E00855,ML,26,5,59972,74
E00856,Data,32,4,48208,70
E00857,AI,34,0,35000,79
E00858,Software,22,12,76356,94
E00859,Data,27,0,46232,78
E00860,Data,37,10,69293,62
E00861,AI,29,6,35000,58
E00862,AI,36,11,71068,78
E00863,AI,29,1,35000,72
E00864,Analytics,27,2,41376,62
E00865,ML,35,12,76623,87
E00866,Software,26,8,55767,71
E00867,Software,34,14,84287,82
E00868,Software,25,3,49480,84
E00869,ML,36,0,38969,62
E00870,ML,40,4,42424,74
E00871,AI,39,3,55703,68
E00872,ML,38,12,88411,83
E00873,HR,22,9,61631,88
E00874,Data,37,6,47055,78
E00875,AI,33,15,75012,80
E00876,Software,30,0,44401,73
E00877,Data,37,12,72108,82
E00878,MLOps,37,14,74061,68
E00879,Analytics,39,0,35000,57
E00880,Analytics,33,1,42636,81
E00881,Data,35,2,48300,80
E00882,Analytics,27,7,55056,84
E00883,HR,34,6,56227,81
E00884,Data,30,7,61905,65
E00885,ML,34,12,81994,67
E00886,Data,29,6,42413,85
E00887,Data,25,15,71366,67
E00888,ML,28,0,35000,73
E00889,ML,28,2,41278,66
E00890,AI,26,4,41358,87
E00891,MLOps,23,1,35000,62
E00892,HR,29,2,49556,80
E00893,MLOps,31,1,35000,67
E00894,ML,33,2,35000,81
E00895,AI,33,6,44712,81
E00896,Software,25,2,55905,78
E00897,MLOps,24,7,56838,89
E00898,ML,24,13,76615,95
E00899,ML,34,7,45863,55
E00900,Data,35,1,35000,74
E00901,Data,31,8,35000,71
E00902,MLOps,32,5,50530,84
E00903,ML,34,13,65770,86
E00904,Data,28,9,42415,62
E00905,HR,36,4,50434,75
E00906,Analytics,39,0,35000,69
E00907,Data,26,6,53943,81
E00908,ML,30,8,62187,87
E00909,MLOps,28,1,71058,66
E00910,MLOps,28,7,51062,76
E00911,AI,29,11,70046,68
E00912,Software,26,13,73175,62
E00913,Software,28,11,58584,87
E00914,HR,28,1,40185,85
E00915,HR,37,4,55991,66
E00916,HR,27,0,41283,85
E00917,ML,23,8,67048,65
E00918,ML,38,2,35000,83
E00919,MLOps,39,1,38644,66
E00920,Analytics,38,7,36646,76
E00921,ML,25,10,44037,75
E00922,Software,29,1,58141,55
E00923,Analytics,27,3,45104,72
E00924,Analytics,26,9,69316,75
E00925,ML,39,8,66359,66
E00926,MLOps,24,12,70400,72
E00927,ML,33,1,53755,85
E00928,Software,35,8,57094,75
E00929,Analytics,23,7,35000,71
E00930,AI,38,5,51860,64
E00931,MLOps,26,10,75998,69
E00932,Data,29,7,38831,75
E00933,Data,32,15,76372,74
E00934,AI,38,3,57079,67
E00935,AI,40,12,81410,70
E00936,ML,26,13,72183,69
E00937,HR,29,15,70504,90
E00938,ML,33,5,49661,88
E00939,Software,29,6,55654,76
E00940,ML,23,13,82632,81
E00941,MLOps,36,11,66007,90
E00942,Software,32,15,98380,86
E00943,ML,24,5,52516,68
E00944,Data,34,4,42495,79
E00945,Data,39,10,58069,74
E00946,MLOps,34,13,63442,85
E00947,AI,31,14,88982,56
E00948,Software,36,13,71310,55
E00949,Software,27,15,45438,81
E00950,MLOps,23,9,57036,78
E00951,Analytics,31,0,49471,80
E00952,MLOps,27,13,68176,69
E00953,MLOps,31,4,35000,62
E00954,ML,35,6,46987,71
E00955,HR,38,11,74758,61
E00956,Software,33,9,58744,66
E00957,AI,33,10,53444,84
E00958,Data,40,6,59651,73
E00959,Data,39,4,60469,71
E00960,Data,36,15,97175,68
E00961,Analytics,39,10,67077,71
E00962,Data,30,8,56519,78
E00963,ML,36,4,51845,80
E00964,ML,32,3,58717,64
E00965,HR,33,10,77109,78
E00966,Data,34,10,63775,93
E00967,HR,23,12,59257,69
E00968,ML,22,12,73604,80
E00969,Analytics,40,8,58533,74
E00970,ML,28,13,79146,77
E00971,MLOps,22,9,48579,84
E00972,ML,24,0,35000,78
E00973,ML,22,1,48252,80
E00974,Software,26,11,69949,67
E00975,MLOps,35,14,62589,72
E00976,Analytics,37,8,74414,84
E00977,Data,23,15,76183,69
E00978,Data,32,11,72279,79
E00979,Analytics,34,12,64883,86
E00980,ML,38,8,61992,83
E00981,HR,39,11,83436,72
E00982,Software,38,5,65501,74
E00983,AI,35,14,95283,80
E00984,Data,37,0,35000,68
E00985,ML,36,0,42483,67
E00986,HR,36,5,35000,71
E00987,MLOps,39,3,47645,86
E00988,ML,25,10,86941,65
E00989,MLOps,23,11,53223,79
E00990,Software,27,0,35000,78
E00991,Analytics,40,3,42028,91
E00992,AI,35,14,73839,96
E00993,Software,30,10,74667,68
E00994,ML,27,6,61865,82
E00995,HR,25,6,35000,71
E00996,Data,29,1,35000,80
E00997,Analytics,40,6,50961,66
E00998,ML,39,14,69951,80
E00999,HR,40,8,63189,92
E01000,MLOps,35,2,45753,65
E01001,ML,33,15,52895,86
E01002,Data,24,0,35000,81
E01003,ML,33,0,35000,87
E01004,ML,35,1,39296,77
E01005,Analytics,29,1,45932,77
E01006,Data,37,8,56396,84
E01007,HR,33,13,58567,96
E01008,MLOps,39,4,62791,76
E01009,AI,24,10,55524,80
E01010,Data,35,13,67670,80
E01011,Analytics,28,9,39137,66
E01012,Analytics,23,8,65377,70
E01013,Data,27,0,35186,66
E01014,HR,36,4,52896,81
E01015,MLOps,25,14,67303,75
E01016,ML,34,9,69796,74
E01017,AI,25,7,72988,81
E01018,Software,30,15,52533,70
E01019,ML,24,10,70332,75
E01020,Data,36,13,56438,85
E01021,Software,38,2,46417,77
E01022,AI,31,2,53851,83
E01023,HR,29,14,64583,61
E01024,Analytics,39,13,64273,79
E01025,Analytics,39,5,51634,76
E01026,MLOps,39,5,49814,80
E01027,HR,36,3,35000,64
E01028,MLOps,26,6,46181,71
E01029,AI,25,0,35000,64
E01030,Data,30,8,56258,72
E01031,Analytics,32,12,92053,95
E01032,AI,25,12,72887,74
E01033,Data,24,8,46101,67
E01034,Software,28,6,56262,64
E01035,Data,28,2,37911,68
E01036,Analytics,26,10,82259,75
E01037,MLOps,30,7,50648,82
E01038,Data,31,2,37362,80
E01039,Data,23,7,69346,83
E01040,ML,22,4,36829,86
E01041,ML,22,1,35000,81
E01042,Analytics,37,15,83258,85
E01043,Analytics,37,13,76033,99
E01044,Analytics,25,6,37051,81
E01045,ML,39,14,53121,78
E01046,MLOps,27,11,71853,77
E01047,ML,39,6,56778,72
E01048,AI,25,1,44495,67
E01049,Software,37,15,92091,64
E01050,MLOps,28,0,36200,99
E01051,Analytics,36,14,75146,70
E01052,ML,23,0,43612,82
E01053,MLOps,32,13,75225,78
E01054,ML,38,11,50047,76
E01055,MLOps,24,12,73801,80
E01056,AI,29,0,42817,76
E01057,Software,38,14,66073,59
E01058,ML,39,9,82543,78
E01059,Analytics,31,13,70200,84
E01060,AI,22,4,59885,82
E01061,HR,39,7,44207,68
E01062,Analytics,25,2,50916,81
E01063,MLOps,29,10,81498,68
E01064,Analytics,37,11,58395,55
E01065,MLOps,24,1,41493,59
E01066,HR,30,8,56152,61
E01067,Data,33,9,49692,91
E01068,AI,23,14,78349,78
E01069,ML,31,1,35000,60
E01070,Data,22,11,64842,84
E01071,Software,34,9,47979,85
E01072,Analytics,39,5,60274,82
E01073,Data,25,3,38966,76
E01074,HR,26,2,37449,79
E01075,Software,24,1,35000,67
E01076,MLOps,29,10,77946,81
E01077,Analytics,22,11,52278,78
E01078,Data,39,5,35000,58
E01079,Analytics,23,14,78680,71
E01080,MLOps,34,2,35043,75
E01081,MLOps,28,2,48526,61
E01082,Software,36,9,80611,73
E01083,HR,22,11,83407,69
E01084,Software,30,10,76483,61
E01085,HR,23,15,69055,88
E01086,AI,35,4,59549,79
E01087,AI,25,5,44549,71
E01088,AI,33,11,54312,85
E01089,Data,29,4,53516,89
E01090,Data,25,1,35000,65
E01091,MLOps,25,11,66109,88
E01092,Analytics,32,11,76094,85
E01093,MLOps,26,3,53347,82
E01094,MLOps,39,1,35000,89
E01095,Analytics,36,1,39636,96
E01096,Data,28,11,79071,84
E01097,ML,29,0,35000,82
E01098,Software,31,6,35000,73
E01099,Software,37,0,35000,70
E01100,ML,29,2,37094,84
E01101,ML,29,14,75419,71
E01102,MLOps,35,0,62152,88
E01103,Software,26,14,68278,72
E01104,Software,33,13,72014,95
E01105,ML,29,10,54649,83
E01106,AI,31,14,79827,77
E01107,ML,36,12,77269,66
E01108,Data,22,5,58964,64
E01109,HR,34,7,59024,82
E01110,ML,27,10,66132,90
E01111,ML,22,13,44901,64
E01112,Data,27,13,82593,85
E01113,Analytics,36,4,63507,81
E01114,HR,35,1,35000,88
E01115,HR,26,8,48603,84
E01116,ML,29,8,45863,83
E01117,ML,38,14,84428,80
E01118,Software,29,6,39452,80
E01119,MLOps,26,5,48497,74
E01120,Software,30,3,35000,70
E01121,Analytics,36,1,42986,74
E01122,ML,30,4,41791,69
E01123,Software,31,5,52560,72
E01124,ML,35,14,66735,86
E01125,Data,38,12,62447,69
E01126,Analytics,34,11,61124,76
E01127,Data,29,0,35000,63
E01128,AI,36,9,51201,74
E01129,Analytics,36,1,35000,87
E01130,HR,25,10,70660,77
E01131,HR,35,6,56607,66
E01132,Data,36,6,47933,75
E01133,ML,27,5,59055,74
E01134,AI,27,12,88732,73
E01135,HR,34,0,35000,79
E01136,MLOps,22,11,70518,73
E01137,Data,27,4,49529,77
E01138,Data,34,6,45305,69
E01139,ML,30,10,49385,83
E01140,AI,22,2,70397,91
E01141,MLOps,24,2,45119,72
E01142,AI,23,1,38367,75
E01143,Software,32,3,47916,78
E01144,Software,22,12,100104,78
E01145,Data,36,2,38390,81
E01146,MLOps,33,11,68583,85
E01147,AI,31,8,59717,64
E01148,Software,25,7,69091,79
E01149,Data,25,13,77242,79
E01150,Software,37,2,35000,89
E01151,ML,33,0,35000,76
E01152,Software,28,12,83418,69
E01153,ML,25,2,43971,88
E01154,ML,28,5,46007,87
E01155,Analytics,27,11,58497,87
E01156,ML,31,12,91963,90
E01157,ML,27,11,70769,69
E01158,ML,36,11,74255,69
E01159,Data,23,6,62800,81
E01160,AI,35,14,82147,77
E01161,ML,22,3,38656,65
E01162,Analytics,25,1,35587,74
E01163,Software,39,13,81758,86
E01164,ML,36,10,75651,56
E01165,ML,40,8,71691,82
E01166,Software,31,12,61432,62
E01167,Software,24,11,70192,76
E01168,Analytics,40,4,37329,74
E01169,Software,36,0,35000,70
E01170,ML,31,11,64935,77
E01171,Data,36,11,67900,91
E01172,AI,27,4,58077,73
E01173,MLOps,36,5,39795,77
E01174,AI,36,10,88541,77
E01175,Data,24,1,52989,76
E01176,AI,22,10,45640,73
E01177,Data,38,2,44693,65
E01178,MLOps,35,14,63018,73
E01179,ML,27,2,45152,92
E01180,ML,32,15,62763,86
E01181,AI,22,7,69771,72
E01182,ML,25,15,94323,92
E01183,ML,23,12,65212,62
E01184,ML,22,11,69931,78
E01185,ML,24,3,35000,60
E01186,Software,22,9,55159,90
E01187,Data,39,3,41855,67
E01188,HR,23,10,45945,85
E01189,ML,24,5,69348,84
E01190,Analytics,31,11,69382,86
E01191,Data,33,4,61676,75
E01192,Data,35,13,71555,56
E01193,Software,23,7,47338,78
E01194,HR,24,4,47911,72
E01195,Software,22,15,91136,75
E01196,ML,25,11,59601,70
E01197,MLOps,25,3,46793,67
E01198,Analytics,37,3,36630,64
E01199,MLOps,33,13,48083,79
E01200,AI,26,1,35000,72
E01201,Analytics,24,1,39245,67
E01202,Analytics,37,12,70724,68
E01203,Software,35,2,37270,69
E01204,AI,23,9,62803,60
E01205,ML,32,14,68933,75
E01206,ML,37,7,61634,73
E01207,Analytics,27,15,74309,64
E01208,Data,35,6,62484,78
E01209,MLOps,29,11,51004,72
E01210,Data,24,4,47669,80
E01211,AI,27,5,55507,87
E01212,Software,28,9,76591,72
E01213,Analytics,22,5,43196,88
E01214,Data,28,1,51638,73
E01215,MLOps,40,5,54823,82
E01216,Data,24,11,88305,82
E01217,MLOps,22,7,37918,66
E01218,Analytics,29,7,58383,77
E01219,AI,40,2,40099,78
E01220,ML,34,10,66482,84
E01221,ML,31,7,65983,76
E01222,ML,35,0,51245,75
E01223,Software,22,10,68465,67
E01224,Analytics,25,5,35000,78
E01225,ML,38,1,35000,65
E01226,Software,35,6,90382,75
E01227,Data,30,8,47058,78
E01228,Data,27,9,63666,90
E01229,HR,26,9,70246,59
E01230,ML,22,14,88471,86
E01231,ML,38,7,48259,88
E01232,Analytics,25,11,84824,76
E01233,ML,37,10,79157,82
E01234,AI,28,12,75758,73
E01235,ML,39,14,65508,65
E01236,ML,22,12,63763,89
E01237,ML,31,15,71511,78
E01238,Data,23,3,40539,80
E01239,ML,22,11,83962,58
E01240,ML,28,8,61948,77
E01241,Software,34,4,53883,64
E01242,MLOps,39,11,69313,92
E01243,MLOps,24,15,97716,81
E01244,ML,34,8,39661,82
E01245,MLOps,37,12,35000,64
E01246,MLOps,39,15,78811,85
E01247,Analytics,27,0,35000,76
E01248,ML,22,8,57757,85
E01249,Software,40,15,70990,84
E01250,HR,38,8,42605,91
E01251,ML,26,2,38982,74
E01252,ML,24,1,35000,83
E01253,ML,32,4,49087,76
E01254,Analytics,26,1,45560,65
E01255,ML,32,2,54345,79
E01256,Software,23,0,44173,65
E01257,AI,39,6,52021,79
E01258,Software,29,2,45777,69
E01259,Data,24,2,35000,73
E01260,HR,25,10,54275,67
E01261,ML,34,1,57843,91
E01262,Data,36,2,52871,69
E01263,MLOps,24,7,37814,75
E01264,HR,36,1,35000,73
E01265,Analytics,39,0,56607,75
E01266,Software,27,9,52170,68
E01267,ML,33,12,48245,76
E01268,HR,37,13,67284,78
E01269,Data,39,0,35000,77
E01270,Data,25,0,48236,87
E01271,HR,38,1,47914,81
E01272,Data,22,8,52987,93
E01273,Data,32,12,70053,77
E01274,Analytics,25,3,47385,75
E01275,ML,24,14,85613,68
E01276,MLOps,26,14,72476,73
E01277,ML,24,13,77475,79
E01278,ML,22,6,70138,74
E01279,Software,27,4,45238,88
E01280,Analytics,24,10,66666,76
E01281,MLOps,29,14,84311,68
E01282,Data,27,6,46147,66
E01283,Data,31,7,45386,93
E01284,Analytics,38,13,78730,81
E01285,HR,24,14,83983,69
E01286,HR,38,7,55021,92
E01287,Data,32,15,72361,74
E01288,MLOps,40,15,74413,62
E01289,Data,29,9,65125,68
E01290,Analytics,23,5,35881,74
E01291,Data,25,14,89561,74
E01292,Analytics,22,11,86780,79
E01293,Analytics,38,5,35000,94
E01294,MLOps,32,1,44671,72
E01295,MLOps,38,9,71518,76
E01296,Data,33,2,51476,69
E01297,ML,39,5,35000,77
E01298,ML,26,8,55113,99
E01299,AI,28,13,67179,64
E01300,Data,37,4,44076,57
E01301,ML,37,12,56183,67
E01302,Analytics,40,0,55706,64
E01303,AI,38,10,70236,78
E01304,MLOps,28,3,35000,86
E01305,Software,34,10,58383,78
E01306,HR,39,4,63820,81
E01307,Analytics,27,7,54796,77
E01308,Analytics,23,9,77348,73
E01309,ML,31,1,46109,77
E01310,HR,31,2,35000,63
E01311,Data,35,13,62127,98
E01312,HR,25,14,62921,75
E01313,Analytics,30,8,64597,72
E01314,ML,33,4,69877,68
E01315,ML,33,4,49078,75
E01316,AI,23,15,78711,81
E01317,Analytics,23,12,77443,78
E01318,ML,31,6,52094,76
E01319,AI,29,7,51954,71
E01320,Software,25,11,70318,77
E01321,Data,37,7,65113,93
E01322,Data,29,10,58887,73
E01323,ML,33,12,59011,87
E01324,AI,35,4,58371,72
E01325,MLOps,35,12,44372,76
E01326,Software,28,7,40119,85
E01327,Data,22,15,80109,55
E01328,Analytics,32,3,54654,82
E01329,MLOps,26,6,55425,68
E01330,ML,40,14,70122,77
E01331,AI,39,8,68688,78
E01332,Data,38,14,67575,89
E01333,Analytics,36,1,45978,77
E01334,HR,40,5,44575,79
E01335,HR,40,14,62692,67
E01336,Software,25,6,61534,66
E01337,ML,33,4,65936,78
E01338,Analytics,31,4,42195,81
E01339,Software,22,14,88925,87
E01340,Data,36,4,35000,79
E01341,ML,24,1,35000,69
E01342,Software,39,1,35000,76
E01343,Data,35,15,77866,73
E01344,Analytics,26,10,70551,68
E01345,HR,22,15,65110,71
E01346,Analytics,40,12,59526,64
E01347,Data,37,7,65457,67
E01348,MLOps,30,5,39488,62
E01349,Data,37,3,60209,82
E01350,ML,36,8,49854,64
E01351,Software,33,0,48519,68
E01352,Software,31,0,44343,70
E01353,MLOps,22,13,74563,82
E01354,MLOps,27,10,67211,79
E01355,Software,27,11,69117,78
E01356,ML,24,5,63164,60
E01357,Data,35,9,35417,78
E01358,Data,25,2,36526,71
E01359,AI,26,8,60869,67
E01360,ML,34,0,49078,72
E01361,Analytics,31,8,51737,70
E01362,Data,32,6,35000,56
E01363,Analytics,38,5,35000,80
E01364,ML,30,10,65466,62
E01365,Data,33,9,45835,90
E01366,Data,33,3,40794,58
E01367,ML,24,0,35000,82
E01368,ML,31,2,36289,74
E01369,ML,32,14,100055,93
E01370,MLOps,24,9,76846,62
E01371,ML,24,10,64408,87
E01372,HR,26,9,58288,85
E01373,Data,30,13,62896,76
E01374,Software,30,4,53305,86
E01375,HR,26,7,51300,67
E01376,ML,29,13,89763,81
E01377,Analytics,27,1,38983,69
E01378,Software,39,9,63482,76
E01379,Analytics,34,13,53521,84
E01380,Data,39,13,66717,74
E01381,Data,34,5,71979,70
E01382,ML,32,14,58093,74
E01383,Analytics,31,4,43550,73
E01384,HR,27,10,61816,76
E01385,HR,25,3,46598,80
E01386,ML,37,4,51168,77
E01387,AI,29,8,51947,83
E01388,MLOps,25,10,74862,77
E01389,Software,29,4,38952,58
E01390,ML,31,6,59320,75
E01391,HR,34,6,35000,83
E01392,Software,40,2,35000,93
E01393,ML,40,9,43141,56
E01394,ML,38,2,43554,73
E01395,Software,37,8,62049,83
E01396,ML,39,2,35466,72
E01397,Analytics,35,8,61495,63
E01398,Software,23,7,41062,73
E01399,Analytics,26,15,94121,79
E01400,Data,30,9,72041,81
E01401,Data,36,9,50012,57
E01402,ML,36,15,64929,83
E01403,HR,38,4,40401,82
E01404,MLOps,24,10,67056,77
E01405,ML,33,4,47729,68
E01406,MLOps,36,3,35000,89
E01407,HR,29,0,35000,72
E01408,ML,28,13,77284,78
E01409,Software,34,8,53480,79
E01410,AI,38,15,80559,84
E01411,Software,30,1,49236,75
E01412,HR,29,6,44861,77
E01413,Software,23,15,90142,77
E01414,HR,26,14,75905,65
E01415,ML,23,12,68938,63
E01416,Software,39,11,51239,83
E01417,Analytics,38,3,52875,76
E01418,Analytics,35,5,73145,76
E01419,Software,26,11,55199,86
E01420,HR,30,0,35000,73
E01421,AI,22,15,98378,85
E01422,Data,40,11,75560,68
E01423,Data,23,13,65719,94
E01424,Data,33,15,100104,98
E01425,MLOps,31,10,59479,86
E01426,Data,33,2,41328,87
E01427,ML,23,2,45048,76
E01428,ML,28,14,86126,87
E01429,AI,37,7,61293,73
E01430,Data,37,3,68767,87
E01431,HR,29,2,57475,62
E01432,Analytics,33,8,77844,67
E01433,ML,37,9,54059,89
E01434,ML,33,8,62884,71
E01435,ML,29,6,73214,77
E01436,HR,39,3,39237,59
E01437,ML,40,2,36332,79
E01438,Data,27,0,46068,66
E01439,HR,22,3,49619,67
E01440,HR,37,2,40774,70
E01441,MLOps,24,2,44277,69
E01442,ML,37,6,35000,75
E01443,ML,36,8,54982,74
E01444,ML,23,3,35000,63
E01445,ML,32,8,78248,82
E01446,Analytics,35,10,62862,70
E01447,Software,23,6,54015,77
E01448,Analytics,37,7,69218,88
E01449,Analytics,24,9,80626,69
E01450,ML,32,5,53202,84
E01451,Software,22,5,39782,69
E01452,Analytics,24,3,37416,82
E01453,Software,35,10,68529,65
E01454,HR,23,10,68877,79
E01455,MLOps,39,9,52289,62
E01456,ML,22,14,52269,73
E01457,MLOps,33,3,35000,68
E01458,Data,28,10,50767,80
E01459,HR,33,4,44368,76
E01460,Data,33,6,49184,78
E01461,AI,34,4,35000,80
E01462,Analytics,32,0,35000,73
E01463,ML,40,8,78999,90
E01464,MLOps,31,12,75274,67
E01465,Analytics,38,15,104022,75
E01466,AI,29,8,59058,77
E01467,Data,33,11,67690,81
E01468,MLOps,34,1,41393,78
E01469,AI,29,0,56849,74
E01470,ML,38,11,86873,77
E01471,HR,27,7,65099,77
E01472,ML,37,3,49130,79
E01473,ML,25,7,45705,76
E01474,Data,35,4,35000,75
E01475,Data,37,3,38637,72
E01476,Data,27,10,83375,80
E01477,Data,26,10,86434,84
E01478,HR,39,3,35000,61
E01479,Data,34,14,93194,86
E01480,Data,38,5,71925,77
E01481,Data,40,10,79983,76
E01482,ML,40,11,62562,85
E01483,Analytics,37,8,68855,86
E01484,MLOps,33,5,35000,71
E01485,Analytics,40,14,60176,87
E01486,ML,28,1,68015,77
E01487,HR,32,5,44553,66
E01488,Data,30,1,35000,69
E01489,Software,28,9,57753,83
E01490,Data,28,8,81415,77
E01491,ML,40,7,70000,61
E01492,Software,28,15,72058,90
E01493,Analytics,24,12,70253,86
E01494,AI,30,8,65037,83
E01495,Data,29,12,79211,75
E01496,Analytics,39,15,86223,85
E01497,Software,36,10,53763,64
E01498,Analytics,31,14,74391,65
E01499,MLOps,37,8,45883,75
E01500,Analytics,29,14,88635,76
E01501,AI,26,4,46040,76
E01502,HR,34,7,60219,56
E01503,Data,33,11,60202,77
E01504,Data,27,9,69875,57
E01505,Software,25,5,58286,80
E01506,Data,22,10,48096,57
E01507,AI,29,2,50726,85
E01508,Data,35,0,35000,79
E01509,ML,37,8,51030,80
E01510,AI,28,0,46244,75
E01511,ML,34,0,35000,82
E01512,ML,26,15,81651,87
E01513,Analytics,25,6,52129,62
E01514,AI,32,7,38979,60
E01515,Software,27,6,70211,84
E01516,MLOps,25,13,91367,72
E01517,ML,26,6,58821,74
E01518,HR,27,1,35000,80
E01519,ML,27,12,72422,89
E01520,ML,31,4,63336,81
E01521,MLOps,38,5,44057,86
E01522,Data,40,0,35000,78
E01523,Software,32,14,74634,70
E01524,AI,26,12,45118,84
E01525,AI,25,1,46700,58
E01526,ML,30,4,49663,87
E01527,MLOps,34,15,90309,73
E01528,Data,32,12,65705,84
E01529,ML,24,5,35000,73
E01530,MLOps,35,12,73014,64
E01531,MLOps,27,5,36418,80
E01532,ML,31,1,45241,79
E01533,Analytics,38,8,67264,69
E01534,AI,35,4,73064,83
E01535,ML,32,15,97260,80
E01536,Data,38,8,62682,72
E01537,AI,25,4,44344,80
E01538,AI,27,12,82005,77
E01539,Software,27,13,78056,73
E01540,Data,37,12,65771,79
E01541,Software,37,15,55634,75
E01542,MLOps,26,8,87000,71
E01543,MLOps,25,5,63233,64
E01544,ML,37,11,76143,80
E01545,Data,30,1,39132,69
E01546,Data,34,15,103205,81
E01547,MLOps,25,13,85076,77
E01548,AI,32,6,36697,77
E01549,MLOps,35,5,47334,84
E01550,MLOps,30,2,50475,75
E01551,ML,37,7,70888,71
E01552,Data,32,2,37882,77
E01553,MLOps,32,2,59732,80
E01554,MLOps,26,5,35000,82
E01555,MLOps,34,11,65292,73
E01556,AI,31,1,35794,97
E01557,HR,34,2,52791,66
E01558,Data,33,14,93033,74
E01559,Analytics,28,14,92742,77
E01560,Software,29,8,42698,83
E01561,HR,27,3,46102,81
E01562,Analytics,29,12,52991,93
E01563,Software,38,2,41839,84
E01564,Software,28,15,100377,77
E01565,Software,24,0,59682,85
E01566,Data,37,6,59147,76
E01567,ML,26,5,53876,66
E01568,ML,29,12,69314,92
E01569,Data,25,15,80129,77
E01570,Data,33,11,85844,68
E01571,Data,27,2,35000,92
E01572,Analytics,40,4,44137,81
E01573,Analytics,30,0,35549,81
E01574,Software,22,1,35000,62
E01575,ML,32,3,50350,88
E01576,MLOps,26,0,53869,62
E01577,Software,28,3,51817,91
E01578,Software,39,13,65801,71
E01579,HR,25,3,35187,64
E01580,Software,35,15,64896,91
E01581,Software,35,3,42792,58
E01582,MLOps,29,6,43103,81
E01583,Data,30,10,67993,70
E01584,MLOps,23,8,50654,90
E01585,Analytics,31,2,35000,71
E01586,HR,31,3,35000,78
E01587,MLOps,33,3,51545,59
E01588,Analytics,36,12,54327,78
E01589,MLOps,39,10,70958,90
E01590,ML,30,0,35000,94
E01591,ML,38,4,50140,89
E01592,ML,38,2,40421,92
E01593,HR,27,11,69775,79
E01594,Data,27,15,91453,77
E01595,Software,32,0,35000,71
E01596,AI,31,4,64849,65
E01597,ML,29,15,89161,82
E01598,ML,23,8,54945,81
E01599,Software,37,7,53202,79
E01600,MLOps,31,7,57362,84
E01601,Software,25,2,35857,65
E01602,ML,38,2,35000,74
E01603,AI,39,6,41211,85
E01604,Software,24,11,56171,64
E01605,MLOps,31,11,65607,70
E01606,MLOps,33,14,62357,85
E01607,HR,26,9,71930,68
E01608,MLOps,27,9,63517,76
E01609,Data,29,4,41987,63
E01610,Data,28,4,37141,69
E01611,MLOps,34,11,68208,99
E01612,AI,22,13,85238,69
E01613,AI,34,12,48393,81
E01614,Data,32,4,35000,79
E01615,Software,36,7,43588,71
E01616,ML,40,13,58212,81
E01617,ML,30,3,35000,55
E01618,Analytics,24,13,74065,94
E01619,HR,30,4,46499,70
E01620,ML,26,13,69416,67
E01621,ML,31,13,76363,69
E01622,Data,26,11,67004,64
E01623,Software,22,3,35000,74
E01624,ML,32,15,74769,81
E01625,Data,28,12,73547,71
E01626,AI,25,14,62373,74
E01627,Data,22,9,65517,89
E01628,ML,40,14,38425,74
E01629,ML,37,2,40581,81
E01630,Data,35,6,56790,59
E01631,Data,29,0,35000,79
E01632,Software,33,3,56754,75
E01633,Analytics,32,0,48721,75
E01634,AI,22,15,82504,63
E01635,HR,39,2,60425,78
E01636,Data,30,2,35000,77
E01637,Data,30,1,48557,81
E01638,HR,37,9,78940,89
E01639,MLOps,35,15,66294,64
E01640,AI,31,11,68921,78
E01641,AI,38,13,56257,71
E01642,ML,36,5,60021,92
E01643,Data,32,2,60999,74
E01644,ML,34,4,40436,86
E01645,ML,25,11,67592,70
E01646,Data,39,2,35000,73
E01647,MLOps,38,7,85908,61
E01648,Software,28,0,35000,82
E01649,Software,22,1,35000,60
E01650,Software,37,15,86692,77
E01651,MLOps,31,6,51936,83
E01652,MLOps,26,7,86143,78
E01653,MLOps,40,4,70832,57
E01654,ML,32,4,54397,73
E01655,HR,25,11,79178,88
E01656,Data,33,2,49774,80
E01657,MLOps,36,8,71544,74
E01658,Software,30,3,50285,66
E01659,Data,35,0,35000,79
E01660,ML,23,8,49126,72
E01661,ML,27,2,52651,67
E01662,Analytics,30,3,37982,73
E01663,AI,24,13,90104,83
E01664,ML,25,4,55717,70
E01665,Software,32,10,50760,76
E01666,Software,31,15,66228,75
E01667,Software,28,6,37328,65
E01668,MLOps,22,9,71419,74
E01669,ML,29,1,51967,76
E01670,Software,31,1,35000,76
E01671,MLOps,40,11,67945,86
E01672,Analytics,29,12,74841,79
E01673,AI,31,4,57507,66
