Customer_ID,Age,Annual_Income,Credit_Score,Account_Tenure_Years,Monthly_Spend,Support_Calls,Late_Payments,Login_Frequency,Churn
C01757,34,63109,658,4.1,73.91,2,1,24.5,0
C00725,52,70963,632,8.0,283.73,1,0,30.5,0
C00220,57,56782,755,11.7,225.32,3,0,21.1,0
C04140,41,49514,725,2.1,142.82,3,1,17.3,0
C03958,50,34276,657,5.4,169.93,1,1,18.8,0
C01589,55,44131,734,6.6,97.07,0,3,13.6,0
C03348,26,71874,684,6.4,139.01,3,0,23.1,0
C03971,40,75405,542,3.5,214.33,2,2,16.9,0
C04708,42,57021,646,6.2,178.46,4,1,27.6,0
C00044,35,54966,668,4.8,278.19,1,0,10.1,0
C03002,47,54490,629,9.4,147.71,1,0,19.0,0
C00211,31,59022,602,7.0,184.71,2,2,15.4,0
C00678,24,63192,624,4.1,218.75,1,1,18.0,0
C00355,59,51106,719,9.4,212.4,1,0,23.5,0
C01434,43,59446,624,9.2,174.17,1,1,16.7,0
C00950,32,64016,653,1.8,161.76,0,1,14.9,0
C02844,40,81562,653,8.6,159.73,2,5,25.4,0
C00578,41,43567,645,11.9,230.07,5,1,13.5,0
C03929,47,45090,655,4.4,308.43,2,0,18.4,0
C00545,54,64611,690,6.0,250.88,2,1,25.1,0
C00368,33,46993,730,5.2,281.42,1,3,25.2,0
C01613,47,63831,672,4.7,148.13,3,4,19.5,0
C03551,38,58358,795,9.4,177.85,1,2,19.6,0
C03717,34,56089,616,4.8,292.94,2,0,18.5,0
C03780,38,50531,702,3.7,179.55,5,1,26.6,0
C00136,33,69520,746,8.4,268.7,0,1,11.4,0
C04481,39,34770,670,5.8,225.67,2,1,13.4,0
C01438,47,73537,790,0.7,233.55,2,2,21.7,0
C00048,56,43570,551,5.8,155.66,1,1,12.8,0
C01361,24,42524,628,2.9,84.03,1,2,30.0,1
C00735,29,40194,696,2.6,142.79,1,1,20.0,0
C01535,53,59911,712,3.8,177.69,2,1,18.4,0
C02005,52,43470,712,5.4,84.45,2,2,18.7,0
C03796,32,54503,584,6.1,218.1,1,0,4.8,0
C02520,60,56888,663,1.1,205.38,2,1,12.3,0
C01973,48,60506,730,4.3,319.5,0,1,30.8,0
C00997,42,55960,782,5.1,178.2,3,2,17.7,0
C00062,50,60382,624,0.6,181.41,2,2,14.2,0
C01109,58,68903,775,11.1,123.77,1,2,9.8,0
C02406,54,51982,658,7.4,176.82,2,1,16.1,1
C00096,32,61116,652,7.6,158.69,4,1,27.7,1
C00479,47,44856,655,3.3,149.39,3,3,27.7,0
C04360,59,48213,681,8.5,114.64,1,0,5.8,0
C04113,27,48202,681,2.1,129.34,5,0,16.8,0
C03708,51,51935,708,8.6,157.69,1,0,17.7,0
C01102,39,70734,833,3.8,96.69,3,0,14.2,0
C02747,29,59914,651,5.0,219.22,3,0,17.7,0
C02171,21,18000,723,0.6,108.99,1,1,12.7,0
C00323,45,67386,697,5.8,216.57,3,1,14.9,0
C04255,34,43220,638,3.7,135.3,2,2,14.8,0
C03143,39,52189,657,2.7,287.16,1,2,22.5,0
C03538,26,65566,613,6.0,53.18,1,1,11.7,0
C04926,24,64093,615,0.8,160.28,1,0,6.3,0
C02925,37,66253,708,7.5,104.04,3,1,14.9,0
C01150,55,92391,668,5.3,271.41,3,1,22.4,0
C03618,37,62485,701,5.4,287.5,1,2,27.5,0
C00292,31,51473,649,2.8,189.93,1,0,18.1,0
C03750,57,52916,641,6.2,241.07,2,1,19.5,0
C03587,39,76599,735,6.1,128.4,5,2,18.9,0
C00534,32,89495,714,1.7,249.36,3,1,6.2,0
C03608,48,84840,759,5.0,170.18,1,1,19.8,0
C02649,58,62639,734,5.6,217.7,0,2,18.2,0
C04811,29,80115,642,4.8,245.11,0,2,17.1,0
C01984,51,32588,589,5.9,68.24,0,1,14.7,0
C02933,27,51238,744,8.1,205.02,4,2,20.4,0
C01537,27,49637,529,5.8,86.17,3,1,27.3,0
C04535,22,79144,744,11.1,250.52,1,2,14.1,0
C04173,41,71563,650,9.6,182.69,0,5,19.8,0
C03361,60,40577,662,4.8,265.37,2,0,20.2,0
C03666,39,51786,678,6.0,218.97,2,0,11.7,0
C04006,59,59734,620,4.5,150.12,2,3,19.2,0
C03627,51,66932,658,8.7,32.13,0,1,19.1,0
C00587,48,36557,718,7.0,104.14,5,0,17.0,0
C03257,27,63983,609,4.0,139.91,4,1,21.2,0
C02299,29,52180,548,10.4,144.76,1,1,21.6,0
C03989,37,60109,677,2.7,247.47,1,1,14.1,0
C00585,37,53502,717,7.6,312.48,0,0,21.7,0
C02424,54,56435,596,7.0,160.13,1,3,12.1,0
C01392,42,52929,651,0.2,230.12,3,4,11.6,0
C04526,39,76376,704,6.5,242.62,0,0,18.7,0
C04921,60,48390,590,0.2,128.56,3,1,17.5,0
C04801,45,35313,650,4.5,148.3,0,1,22.4,0
C03241,29,77989,578,4.3,51.95,1,2,13.6,0
C04282,56,51796,674,2.3,143.2,4,1,22.9,0
C03339,55,54161,752,1.9,225.47,0,0,20.4,0
C03221,48,59764,625,6.7,150.91,2,0,16.5,0
C02112,47,61936,670,10.6,20.0,0,1,24.3,1
C01175,21,59924,753,3.2,245.15,2,1,22.3,0
C04863,56,44043,652,4.7,156.9,2,0,17.8,0
C03812,38,55185,658,4.3,139.68,2,3,27.7,0
C01868,51,58689,663,4.4,207.59,2,3,17.4,0
C02615,25,39274,704,2.3,187.17,3,3,23.3,0
C03867,41,56173,636,1.8,231.67,1,1,21.7,0
C04886,29,92410,701,4.1,241.2,2,0,23.2,0
C03779,60,55358,832,3.4,130.75,3,2,25.4,0
C03847,51,56552,596,6.5,103.51,0,1,6.6,0
C02417,45,64994,686,5.1,122.26,2,0,21.4,0
C00071,52,55165,735,4.3,184.86,4,1,11.4,0
C04881,36,65095,706,6.4,128.1,3,1,20.9,0
C01127,55,60449,542,0.2,133.23,0,1,10.0,0
C04025,39,65667,648,8.1,166.76,0,2,12.9,0
C03251,34,58731,717,4.1,112.73,1,0,24.1,0
C03902,59,51476,656,6.7,163.53,4,1,16.0,0
C01096,24,60280,619,6.0,67.01,1,5,13.7,0
C04546,51,60051,601,9.0,158.16,4,0,1.8,0
C01213,39,41396,724,4.5,98.89,2,2,21.0,0
C03922,45,39936,675,6.7,70.07,2,1,11.3,0
C01426,53,39604,782,5.5,201.69,0,1,20.3,0
C03067,54,31884,715,2.9,185.5,1,0,14.9,0
C04520,38,59504,704,4.1,243.5,2,1,17.7,0
C02101,57,18000,752,7.4,152.43,2,0,18.2,0
C00808,25,69492,772,6.4,191.64,3,1,22.5,0
C04744,34,46412,591,6.0,93.62,0,2,16.9,0
C03751,44,67726,677,5.3,83.31,1,0,8.4,0
C01363,35,53517,705,4.4,137.12,3,3,22.6,0
C02318,38,79095,757,7.1,112.66,2,0,15.9,0
C04582,59,57955,850,6.9,155.13,4,1,20.8,0
C04742,39,65652,608,6.1,256.69,5,0,23.5,0
C01026,23,50452,644,3.7,269.75,0,0,12.3,0
C03110,30,57462,615,5.8,101.13,1,0,14.6,0
C02111,32,60396,632,3.3,184.12,1,0,15.8,0
C01042,55,58983,655,8.7,97.7,1,3,21.5,0
C01877,30,32565,581,7.6,276.53,2,0,24.1,0
C00882,55,55962,697,3.0,105.9,1,0,17.7,0
C04300,24,59949,700,12.4,145.61,4,1,15.8,1
C01193,27,58560,698,1.9,165.53,3,1,12.8,0
C04588,33,48915,727,2.5,92.64,2,3,13.4,1
C04511,32,49932,691,7.2,213.63,2,0,18.2,0
C03671,26,35296,716,4.5,182.36,1,3,15.4,1
C00625,45,67886,794,3.6,165.9,2,1,12.5,0
C02797,55,66829,672,4.3,262.88,1,3,15.5,0
C04292,58,70121,756,8.3,72.91,6,0,17.8,0
C04969,22,28747,601,5.7,187.12,1,1,27.5,0
C00234,51,61810,628,4.3,218.52,2,0,26.6,0
C04567,49,48984,665,8.0,155.5,2,1,11.7,0
C01663,28,77031,692,4.0,182.19,4,0,15.7,0
C00416,48,64493,607,1.8,196.24,0,1,18.8,0
C04247,31,36521,759,2.9,73.74,0,1,20.6,0
C02174,51,63863,702,4.4,221.61,2,1,19.8,0
C01457,60,32165,580,7.2,195.71,2,1,14.3,0
C00747,42,56294,719,5.0,156.11,4,1,10.0,0
C00018,26,37167,624,13.1,184.75,1,2,9.1,0
C01201,56,76346,671,4.5,89.54,3,0,22.5,0
C01700,59,27384,722,4.0,281.0,2,0,18.9,0
C03254,35,27295,809,6.3,151.17,3,0,15.0,0
C00597,44,41653,733,2.6,165.82,1,0,30.5,0
C03227,44,55424,591,1.4,108.35,3,0,24.1,0
C04406,56,83310,632,9.8,85.67,5,0,21.5,0
C04720,27,66605,637,4.0,163.37,3,1,13.9,0
C01506,30,90758,747,11.0,50.79,1,1,19.8,0
C01413,31,48877,650,6.8,267.31,3,1,7.0,0
C01966,50,52973,709,8.6,213.28,0,2,25.0,0
C00372,47,66698,607,3.0,181.93,1,0,25.2,0
C01341,42,50059,795,2.7,184.12,1,2,13.3,0
C00599,46,58013,643,2.5,143.43,3,2,14.6,0
C00239,33,32717,628,8.9,173.42,4,1,30.9,0
C03401,53,69432,576,1.1,172.29,1,1,15.2,0
C02068,57,43770,660,3.2,207.18,1,3,18.8,0
C00811,22,45288,720,7.2,220.44,5,0,21.4,0
C01095,34,57656,740,5.4,191.92,4,2,17.2,0
C04325,59,62773,665,6.9,301.7,1,1,28.5,0
C04761,59,74349,663,7.8,154.61,1,0,21.6,0
C03677,35,69165,658,6.4,123.08,0,0,34.2,0
C03465,35,79367,654,8.9,255.92,0,2,27.1,0
C03104,38,39923,589,0.3,129.07,0,1,11.0,0
C02750,59,69054,717,5.1,85.7,1,0,25.2,0
C02296,53,53321,759,1.7,174.04,5,1,25.4,0
C04193,50,66220,730,0.7,73.08,4,0,8.9,0
C03709,40,81452,568,9.9,237.51,1,1,22.9,0
C03019,44,40371,850,0.2,259.8,2,1,19.2,0
C04253,60,50123,695,0.2,168.73,3,0,20.5,0
C00804,57,57788,693,8.7,268.41,6,1,23.2,0
C04191,38,50175,671,4.2,285.04,0,2,14.7,0
C03706,41,42978,755,2.2,115.67,2,1,21.4,0
C00752,26,51903,589,2.7,125.86,0,0,15.6,0
C04645,22,39307,695,8.7,198.43,6,0,18.0,0
C02532,53,63425,633,2.7,280.33,1,2,13.1,0
C00622,40,61529,604,4.8,233.31,0,1,28.5,0
C02298,40,53824,695,1.5,161.12,4,1,21.1,0
C03829,48,53160,672,8.1,39.64,2,0,15.5,0
C00567,30,48683,690,1.0,299.56,2,1,16.5,0
C01136,23,85818,701,9.1,210.61,1,1,8.5,0
C01205,47,76443,673,9.1,170.13,1,1,15.2,1
C01048,45,58622,728,5.6,234.61,2,0,20.7,0
C00052,28,22112,695,3.9,176.55,2,1,23.6,0
C03652,23,42358,761,9.1,129.38,2,0,14.5,0
C01045,49,36814,699,6.1,137.62,2,0,7.1,0
C02182,30,66806,693,11.4,134.1,3,1,18.8,0
C02689,46,46907,551,9.2,267.48,3,2,6.2,0
C00535,44,53654,605,5.6,85.35,3,0,24.9,0
C03185,46,25061,713,9.4,20.0,1,2,14.7,0
C03858,21,38806,495,4.1,155.77,3,2,16.1,0
C00444,40,50013,724,10.7,227.98,1,1,31.2,0
C03605,57,44012,582,4.2,301.87,4,0,20.5,0
C00196,24,53681,740,1.8,206.59,3,1,18.7,0
C01116,40,56701,757,5.6,85.41,4,2,11.1,0
C00766,52,54077,669,3.6,198.91,0,0,10.3,0
C01946,25,74214,850,3.2,94.81,1,0,28.3,0
C03248,24,76559,786,11.0,177.81,4,1,12.6,0
C03003,58,74439,730,2.0,253.43,1,0,26.5,1
C01433,27,35473,647,6.9,70.66,1,1,21.2,0
C04201,48,43206,682,0.3,132.41,0,0,16.7,0
C03096,51,60565,589,0.2,158.17,0,2,16.4,1
C02923,25,55080,791,3.8,167.24,2,1,7.0,0
C00645,51,73572,765,6.6,163.08,1,2,20.6,0
C01050,25,54373,663,0.2,195.9,1,2,13.6,0
C03746,60,67824,638,5.2,150.9,3,0,22.6,0
C04094,38,50227,784,0.6,125.51,1,0,12.4,0
C04404,58,74086,628,9.5,128.12,2,1,13.3,0
C00121,38,58020,634,0.7,339.4,1,0,19.2,0
C02053,35,58606,755,0.3,134.31,3,2,19.6,0
C04259,45,39752,717,1.9,125.09,2,2,16.4,0
C04889,34,52648,733,7.5,225.97,0,1,14.8,0
C04335,57,72323,773,4.1,141.3,1,2,24.1,0
C04692,23,46630,721,9.5,143.43,6,0,30.5,0
C00135,52,40133,756,4.4,201.28,3,1,12.3,0
C02461,34,66776,676,10.2,209.89,2,1,22.2,0
C01955,59,54273,621,9.4,155.39,0,1,17.5,0
C02464,44,53577,663,7.9,254.96,2,1,26.9,0
C00185,40,56352,752,6.8,94.38,1,0,28.4,0
C01393,60,50220,575,4.1,142.06,3,0,20.8,0
C02277,29,54237,537,7.6,147.83,2,2,14.4,0
C00512,50,56707,703,4.5,202.76,1,0,16.3,0
C04730,47,75791,698,0.7,192.58,2,1,18.9,0
C04055,21,73767,685,4.7,203.39,2,2,11.0,0
C03138,40,39177,787,2.9,178.86,1,2,16.3,0
C02670,59,63782,630,5.5,174.9,6,0,22.1,0
C04774,60,41870,606,4.1,140.13,2,0,28.1,0
C04862,54,27779,693,6.4,299.94,2,0,11.9,0
C02118,42,51588,680,3.9,174.79,3,0,20.2,0
C00252,40,57184,763,4.0,130.3,2,0,30.8,0
C03527,26,52002,752,5.8,183.8,1,0,18.4,0
C03560,39,63179,618,1.1,229.35,3,0,17.1,0
C04012,56,58981,779,5.4,110.04,0,2,20.5,0
C01508,40,48884,740,2.9,70.61,1,0,16.3,0
C00123,47,27856,769,5.8,155.4,0,1,23.0,0
C04260,22,54985,569,4.2,223.25,3,1,12.4,0
C03334,54,46012,666,6.2,166.39,1,0,17.6,0
C01872,29,46869,640,9.0,223.21,3,3,16.2,0
C03693,28,52953,829,6.5,232.14,2,1,17.9,0
C00568,30,56780,594,6.4,82.12,2,0,23.8,0
C01372,34,57750,592,5.9,182.06,2,0,21.5,0
C03186,58,77791,578,1.4,290.34,0,1,19.3,0
C03956,58,40639,755,0.5,105.85,2,1,20.1,0
C01057,38,64538,627,5.6,126.44,1,2,19.1,0
C00857,30,69091,720,11.3,70.46,2,1,12.5,0
C03839,59,59227,668,0.6,253.45,3,0,28.1,0
C02861,28,57019,643,2.1,131.59,1,1,11.9,0
C04770,22,32813,646,2.8,153.44,1,2,31.6,0
C00777,37,30077,617,7.2,147.92,1,2,6.6,0
C00721,26,41859,678,4.2,99.83,0,0,25.8,0
C02711,23,45291,769,5.8,149.54,2,1,18.2,0
C02655,55,41834,617,6.7,140.1,2,1,12.7,0
C04878,38,67456,725,5.2,81.23,4,1,7.9,0
C00603,50,68335,757,4.7,43.98,2,1,31.9,0
C03823,42,53812,520,0.2,80.56,1,1,10.9,0
C01245,56,65775,614,4.8,174.05,1,1,5.4,0
C04846,51,42236,735,2.5,209.64,1,2,18.4,0
C04842,25,78098,515,6.2,20.3,1,1,20.6,0
C00319,58,46870,779,3.4,166.67,3,1,22.0,0
C00829,55,26248,759,8.5,140.01,0,1,14.7,0
C03264,55,43046,675,0.2,157.69,2,1,1.0,0
C00275,37,57636,589,0.2,103.42,1,1,13.1,0
C02665,29,52180,841,0.2,179.39,0,1,15.5,0
C00550,48,43503,645,8.3,174.13,2,0,14.6,0
C03642,58,65672,629,7.4,272.67,4,3,14.3,0
C04054,53,88447,679,0.7,277.7,2,0,13.8,0
C04893,23,47725,653,5.3,162.8,3,2,23.0,0
C02935,53,73377,570,4.5,246.25,0,1,16.0,0
C00606,42,40986,742,5.2,177.66,1,1,8.4,0
C00897,41,80313,594,6.1,59.06,1,0,24.2,0
C00528,26,46240,726,0.2,194.42,2,0,13.7,0
C04608,40,84470,795,12.5,191.27,0,0,17.5,0
C02348,51,53557,555,4.8,116.64,1,1,26.4,1
C03440,54,78303,664,5.6,257.83,5,1,22.2,0
C04999,48,53358,587,1.6,292.11,5,1,16.0,0
C04827,28,33085,551,7.3,189.36,4,1,2.6,0
C03923,40,40868,645,6.0,194.54,1,0,16.3,0
C00299,32,70293,507,4.0,332.23,0,0,20.1,0
C02120,49,56772,662,8.5,124.48,4,1,8.1,0
C02537,34,29327,612,5.2,151.07,3,2,31.9,0
C04204,26,30085,655,2.1,296.49,1,0,19.3,1
C03255,30,50821,635,5.0,58.43,0,2,16.7,0
C03726,60,27294,640,7.7,234.1,3,0,17.9,0
C01261,31,52321,665,2.8,139.71,2,2,30.2,0
C01559,60,76447,763,5.0,202.02,2,1,19.3,0
C03270,60,51379,691,6.4,234.53,0,1,12.9,0
C04047,39,38580,692,5.7,133.78,1,0,23.4,0
C00757,50,50407,715,3.8,274.37,4,0,19.2,0
C01011,31,58545,732,3.4,162.53,0,0,14.9,0
C02795,23,67733,648,8.8,190.92,1,0,13.4,0
C02906,55,59443,552,4.6,141.22,1,3,20.6,0
C01871,22,64196,643,4.6,194.07,3,1,1.0,0
C02230,60,74814,641,0.2,271.48,3,0,10.2,0
C01174,28,51017,681,8.6,79.76,3,2,17.7,0
C01833,44,49326,562,0.7,327.25,1,1,24.2,1
C00377,50,65140,691,7.4,119.43,2,0,12.9,0
C03854,35,46595,759,7.4,254.6,0,2,18.2,0
C03617,23,57332,850,5.8,255.54,1,1,10.9,0
C00799,33,62277,691,3.4,147.93,0,0,12.3,0
C00379,36,55138,606,5.8,194.41,2,1,16.8,0
C01159,36,56052,761,4.7,232.18,2,3,17.3,0
C03820,56,37796,738,4.4,167.47,1,0,7.5,0
C02793,49,43956,717,1.5,109.73,1,2,14.9,0
C02241,29,35753,703,3.6,258.3,3,0,19.6,0
C04036,22,45074,604,5.5,139.22,2,1,21.5,0
C02663,26,51099,653,7.1,165.76,2,1,16.3,0
C04013,48,49369,721,1.6,130.5,1,1,15.9,0
C02958,40,55074,579,0.7,235.93,3,0,8.9,0
C03928,27,56894,756,7.9,258.86,5,0,16.9,0
C01039,38,68115,686,8.9,136.42,1,1,18.1,1
C03260,37,58403,642,7.0,188.58,0,2,18.9,1
C01345,28,47847,570,0.2,181.87,3,2,24.0,0
C02506,25,42553,753,2.0,154.78,1,2,14.9,0
C01722,50,39636,654,4.0,280.37,1,2,9.7,0
C04664,36,63419,825,5.4,165.65,2,1,20.8,0
C00176,39,44754,661,2.7,110.45,1,0,13.6,0
C04894,22,39505,771,6.8,68.08,0,0,6.8,0
C01910,58,43740,649,8.5,282.79,0,1,6.4,0
C00046,59,44473,666,3.0,107.29,0,1,21.5,0
C03410,39,50877,729,5.8,109.17,2,0,26.7,0
C04675,54,64109,708,3.2,215.83,3,1,22.8,0
C01076,27,55605,616,8.9,88.61,3,0,13.5,0
C02830,26,27312,776,8.5,182.29,2,1,14.9,0
C01505,44,44095,771,8.5,224.54,0,0,18.0,0
C02310,42,45867,799,1.2,250.81,0,1,9.6,0
C01437,38,59856,609,4.1,243.43,5,0,19.2,0
C02419,32,41944,725,3.3,147.76,3,0,3.3,0
C03987,33,51958,651,4.8,127.35,4,0,6.7,0
C03099,28,54023,665,4.7,187.0,0,1,19.1,0
C04589,45,48106,534,4.5,145.52,1,1,12.6,0
C00284,40,36034,604,3.3,223.68,1,2,17.8,0
C04919,54,54386,690,5.9,209.49,1,3,15.1,0
C00843,57,48908,634,6.1,135.02,1,2,20.1,0
C01514,34,42567,590,4.5,222.67,2,1,23.9,0
C01169,60,27209,687,1.7,233.34,1,0,25.5,0
C01593,36,44602,611,4.3,204.79,3,0,14.0,0
C03461,37,55789,757,9.4,224.45,2,0,19.3,0
C03166,37,44618,559,9.0,165.28,1,1,18.6,0
C02285,48,52659,621,6.1,146.47,3,3,13.4,1
C03576,48,29379,682,3.3,198.95,2,0,18.9,0
C04871,28,36771,677,5.1,172.88,2,0,12.5,0
C02306,24,58755,786,3.1,68.9,5,0,21.8,0
C00953,45,27126,600,0.2,41.61,3,0,23.8,1
C04943,54,33969,806,2.1,232.22,0,0,27.2,0
C03054,35,43472,552,7.1,40.21,3,1,4.2,0
C04560,46,65606,627,5.4,155.13,0,0,15.6,0
C02686,40,55179,674,8.2,94.78,3,0,13.1,0
C01490,41,58130,754,9.7,202.51,3,2,12.8,0
C00928,33,46242,777,6.6,179.17,2,1,18.0,0
C01210,59,60219,690,4.9,154.48,3,1,6.0,1
C03974,31,53570,790,3.7,168.94,2,1,20.4,0
C03546,46,68834,803,8.6,76.75,1,0,21.1,0
C04362,52,43615,573,4.3,241.07,4,2,28.7,0
C01922,42,52313,774,6.6,144.56,2,0,11.7,0
C00352,22,51137,617,0.6,143.88,2,2,28.4,1
C04899,51,63344,545,5.2,78.57,4,2,19.2,0
C03394,28,33600,630,4.3,71.41,2,1,12.8,1
C02722,47,38508,665,0.2,132.83,1,3,13.5,0
C04982,59,50037,703,7.8,177.91,0,2,13.9,0
C00719,30,45327,833,5.3,196.07,3,0,18.8,0
C02703,29,55032,693,7.2,89.03,0,0,27.7,0
C02723,25,70245,683,7.0,90.09,5,2,10.9,0
C04562,37,31304,748,5.9,158.25,2,1,14.4,0
C00309,33,71185,702,2.2,225.4,0,3,28.5,0
C01676,60,65990,542,6.7,159.3,4,1,12.8,0
C00834,26,49004,708,7.4,277.56,2,3,5.1,0
C00367,39,48692,612,3.3,189.21,2,2,16.9,0
C04507,32,69267,709,6.4,158.2,0,1,12.9,0
C02079,31,70589,664,4.7,52.2,4,0,15.9,0
C04039,33,64932,711,0.2,267.37,0,0,12.7,0
C04847,54,52102,764,10.4,206.39,3,0,13.6,0
C04480,42,40309,849,10.9,274.27,1,0,23.8,0
C01747,60,63644,589,8.0,131.12,3,1,19.9,0
C00020,39,43389,711,4.7,184.0,2,1,30.3,0
C01323,42,68913,645,8.1,190.35,3,0,19.9,0
C03568,27,55705,640,6.2,104.59,2,3,17.6,0
C02522,22,38361,662,2.6,193.01,2,1,24.3,0
C00219,38,48662,642,4.1,99.28,3,0,5.0,0
C01488,21,71488,657,7.0,261.99,3,0,17.4,0
C00439,24,54971,599,6.4,42.29,1,1,17.4,0
C04175,37,52896,686,4.3,125.31,5,0,26.0,0
C02751,30,56069,741,5.2,169.69,4,2,22.5,0
C03289,27,49958,806,7.6,234.12,5,1,16.9,0
C03434,34,72373,598,0.2,199.63,2,1,14.2,0
C02526,33,33797,756,0.2,90.22,1,0,10.0,0
C04651,36,35366,625,3.8,95.64,0,0,12.2,0
C03689,59,66041,656,2.6,113.59,1,3,15.6,0
C02764,22,34961,669,6.3,210.81,2,0,28.3,1
C00803,41,68085,772,4.6,202.72,1,0,5.8,1
C02998,34,54206,590,4.8,178.86,3,0,11.6,0
C02229,32,59132,769,4.8,272.15,1,1,10.0,0
C04786,35,70938,749,0.9,120.45,2,0,19.5,0
C02078,38,56124,725,5.3,195.5,1,2,10.9,0
C00583,25,42386,695,3.8,283.22,1,0,8.7,0
C00204,48,90890,548,5.4,81.15,1,0,8.3,0
C04347,22,60335,658,5.8,252.42,2,1,11.8,0
C03479,37,36108,804,4.6,104.08,5,1,20.8,0
C02930,47,68460,724,6.8,74.86,2,2,8.8,0
C03086,35,64152,651,6.2,250.45,0,0,18.1,0
C01019,22,62372,730,4.9,243.52,3,0,15.8,0
C01584,37,57946,728,5.6,159.31,5,1,12.2,0
C01033,50,72069,590,2.5,25.33,1,1,12.7,0
C01719,37,51616,796,4.6,134.86,0,2,19.6,0
C01282,50,64486,634,5.5,139.82,1,2,20.3,1
C02499,22,52582,700,1.8,188.37,1,0,15.5,0
C03351,27,89090,653,2.2,121.87,2,0,18.3,0
C00518,23,43956,604,0.4,147.39,4,0,10.0,0
C01748,36,39950,681,5.1,231.55,1,1,10.5,0
C04653,34,52440,747,7.7,154.22,2,1,19.3,0
C03733,37,18000,779,3.2,279.31,4,0,8.3,0
C00669,57,59309,731,6.7,121.02,1,2,16.4,0
C04060,44,69606,677,1.2,243.2,2,2,17.4,0
C03027,25,62105,761,5.7,180.58,1,0,18.5,0
C04933,56,34802,739,13.4,137.56,2,2,20.5,0
C03287,26,75561,671,4.2,218.31,1,1,16.7,0
C02651,56,71136,754,4.8,231.1,3,1,13.6,0
C04454,49,33098,624,7.3,89.98,2,1,23.4,0
C03193,47,60458,739,11.0,66.83,4,2,7.7,0
C02125,50,53461,745,9.2,201.48,0,0,16.2,0
C03376,41,35061,820,1.4,198.84,3,0,14.0,0
C03393,52,54480,710,6.5,231.65,4,3,17.5,0
C03486,22,44619,731,4.9,155.02,1,2,11.8,0
C00760,50,49857,655,8.1,138.54,3,0,12.1,1
C03380,36,62615,639,5.5,176.57,2,2,27.7,0
C04441,34,53111,696,8.3,96.0,2,1,19.6,0
C02527,39,69836,668,3.1,83.61,2,0,21.5,1
C04859,31,54329,689,8.0,252.21,1,0,9.0,0
C00908,27,42914,591,0.2,172.65,3,0,22.0,0
C02684,53,56221,777,3.7,303.85,2,0,18.0,0
C00215,50,39875,625,9.5,259.32,1,0,18.4,0
C03332,55,57559,587,4.5,146.84,2,0,15.5,0
C04459,25,42455,673,0.8,211.74,1,0,26.4,0
C00694,58,84583,786,6.5,98.81,3,1,23.8,0
C01504,33,54399,761,4.7,106.67,2,2,19.1,0
C02415,35,31061,691,4.4,201.56,2,0,15.1,0
C02119,42,62518,592,4.8,87.45,3,0,12.9,0
C03859,34,69861,593,0.2,103.47,1,0,23.3,0
C02463,39,47305,594,2.8,367.44,1,1,21.9,1
C03636,39,21957,732,9.2,216.04,0,0,14.5,0
C04106,39,38716,666,6.2,248.67,2,1,16.7,0
C04479,55,54547,668,5.0,178.0,5,0,19.3,0
C00197,34,40459,587,7.2,79.03,0,1,10.9,0
C04668,26,57791,646,4.0,76.27,2,0,25.8,0
C01544,43,41379,603,3.6,173.2,2,2,23.7,0
C01331,38,41404,723,0.2,107.21,5,0,19.9,1
C00880,46,59259,718,0.2,226.89,0,2,6.9,1
C04503,60,75738,635,4.3,309.01,3,0,16.0,0
C03502,46,41671,676,4.4,224.16,3,0,6.6,0
C03895,45,51337,618,8.3,195.05,3,1,13.8,0
C04991,46,71183,697,4.3,172.51,1,0,27.0,0
C00888,28,49038,794,9.8,300.61,1,4,19.8,0
C01346,60,78231,786,5.9,130.65,4,0,14.9,0
C00069,24,56856,747,4.4,204.62,3,1,12.9,0
C04211,27,48954,683,4.9,100.54,0,0,20.9,0
C01816,25,71786,683,8.8,125.08,1,0,23.0,0
C00569,46,69809,621,1.3,160.44,2,2,13.9,0
C02168,54,45010,790,2.2,174.87,0,1,20.3,0
C00097,30,50192,652,4.9,213.83,3,0,21.8,0
C04182,35,51239,664,4.9,126.4,1,4,6.9,0
C03354,50,61156,759,2.6,112.93,0,0,25.8,0
C00140,38,69915,648,12.1,196.46,1,2,21.6,0
C04955,36,57762,767,10.8,121.8,5,3,22.6,0
C02603,52,54955,627,5.5,250.84,3,0,18.4,0
C04024,32,76859,616,7.5,174.91,2,0,16.4,0
C04773,28,53724,643,6.3,77.92,3,0,12.4,0
C01607,26,60987,614,1.9,244.41,2,2,8.8,0
C01630,26,42631,650,4.0,262.7,0,1,20.4,0
C01540,45,45670,770,1.2,135.22,3,1,18.8,0
C01695,27,52808,716,7.3,198.58,3,1,28.2,0
C02060,37,79024,745,8.0,196.24,3,0,20.9,0
C00464,37,63158,502,2.3,302.2,0,1,18.9,0
C02331,23,42250,600,5.7,238.47,4,0,8.2,0
C03044,42,44168,651,3.4,286.58,2,1,24.3,0
C04735,54,52147,545,2.2,238.57,1,0,21.2,0
C00595,33,73896,647,10.4,224.91,3,0,17.5,0
C03815,36,46553,645,4.9,257.67,2,0,6.6,0
C00626,30,58116,730,5.9,190.27,2,1,23.9,0
C00451,59,69683,587,6.2,194.47,2,0,20.4,0
C01500,54,54241,803,4.7,125.36,1,0,16.1,0
